,pdbid,smiles
4279,3wt7,CCCC[C@@H]([C@H]([C@H]1CC[C@@H]2[C@]1(C)CCC/C/2=C\C=C\1/C[C@@H](O)C(=C)[C@@H](C1)O)C)CC(CC)(CC)O
4280,4zs2,Oc1ccc2c(c1)Oc1c(C2c2ccccc2C(=O)O)ccc(c1)O
4281,5x9p,OC(=O)CCNc1cc(Nc2ccc3c(c2)[nH]c(=O)[nH]3)c(cc1N(=O)=O)Cl
4282,5k6a,Oc1ccc2c(c1)C(=O)C[C@@H](O2)c1cccc(c1)O
4283,5wkl,OC[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](NC(=O)OCCc1ccccc1)CC(C)C
4284,6dyv,C#CCCCSC[C@H]1C[N@H+](C[C@@H]1O)Cc1c[nH]c2c1ncnc2N
4285,1pig,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H]([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O[C@H]1O[C@H](C)[C@H]([C@@H]([C@H]1O)O)[NH2+][C@H]1C=C(CO)[C@H]([C@@H]([C@H]1O)O)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O[C@H]1O[C@H](C)[C@H]([C@@H]([C@H]1O)O)[NH3+])O)O
4286,1u2y,OC[C@H]1N/C(=N\O)/[C@@H]([C@H]([C@@H]1O)O)O
4287,1yvh,OC[C@@H](C(=O)N[C@H](C(=O)O)Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCC[NH+]=C(N)N)[NH3+])C)CCC(=O)O)CC(=O)N)CCC(=O)N)Cc1ccc(cc1)OP(O)(O)O
4288,3mb6,OC(=O)c1cc2c(o1)cc1c(c2)ccc2c1cc(o2)C(=O)O
4289,5owc,OC(=O)CCc1cccc(c1)n1c(cc2c1cc(cc2)OC(F)(F)F)C(=O)N
4290,1u9e,Oc1ccc(cc1)c1oc2c(c1)cc(cc2)O
4291,2lko,O[C@@H]1[C@H](OP(O)(O)O)[C@H](OP(O)(O)O)[C@@H]([C@H]([C@@H]1OP(O)(O)O)O)OP(O)(O)O
4292,1zzl,Fc1ccc(cc1)c1ncoc1c1ccc2n(c1)c(nn2)C(C)C
4293,6f5m,CCCc1ccccc1NC(=O)[C@@H](NC(=O)c1ccc(cc1)C[C@H]1SC(=O)N[C@@H]1O)CC(C)C
4294,2cf8,CC([C@H]1N(Cc2ccc(cc2)Cl)C(=O)[C@H]2[C@@H]1[C@@H]1CCC[N@@H+]1[C@H]2c1ccc(cc1)C(=[NH2+])N)C
4295,6r7k,CCS(=O)(=O)c1ccc(cc1)[C@H](C(=O)Nc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)O)NC(=O)Cc1ccccc1
4296,5iy4,OC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CO)C(C)C)CCC[NH+]=C(N)N)Cc1ccccc1)Cc1ccc(cc1)O)CC(=O)N)NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CO)[NH3+])Cc1c[nH]cn1)CCC(=O)N)CC(=O)N)CC(C)C
4297,2q7o,OC[C@@H]1[NH2+][C@@H]([C@H]([C@H]1O)O)c1c[nH]c2c1nc[nH]c2=O
4298,5nn0,C[NH+](CCN(C(=O)c1ccc2c(c1)cccc2)C[C@@H]1CCC[N@@H+](C1)C1Cc2c(C1)cccc2)C
4299,6cj1,CC[C@H](n1c2ccccc2c(=O)n(c2c1nc(nc2)Nc1ccc(cc1OC)C(=O)N1CC[C@H](CC1)[N@@H+]1CC[N@H+](CC1)C)C)C
4300,6e7j,COc1ccc(cc1)S(=O)(=O)N(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1C[C@@H]2[C@H](C1)N(C(=O)O2)c1ccccc1)O)CC(C)C
4301,2rkn,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(OC)(O)O)O
4302,5mxx,C[NH+]1CCN(CC1)c1ccc(cc1NC(=O)c1ccc(o1)C)C(F)(F)F
4303,6mm5,CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CO)[C@H](O)C)CCC(=O)N)CO)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[NH3+])Cc1ccc(cc1)O)CC(=O)N)CCC[NH+]=C(N)N)CCC[NH+]=C(N)N)CCC[NH+]=C(N)N)C
4304,5tri,Clc1ccc(cc1)COc1cccc(c1N1Cc2c(C1=O)cccc2)C(=O)O
4305,6nsp,O=C(Nc1c(nc2n1cccc2C)c1ccccc1)CN1C(=O)CSc2c1cccc2
4306,5j75,Cc1ccc(cc1)S(=O)(=O)N(CC(=O)N1CCN(CC1)c1ccccn1)C
4307,2r3c,[NH3+]CCCC[C@H](C(=O)NCC(=O)N[C@@H](C(=O)N[C@@H]1CSSC[C@@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](NC(=O)[C@@H](CCC(=O)N)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H]2N(C(=O)[C@H](NC(=O)[C@H](NC1=O)CCC(=O)O)CO)CCC2)CCC(=O)O)Cc1c[nH]c2c1cccc2)Cc1c[nH]c2c1cccc2)C(=O)N[C@@H](C(=O)N[C@@H](C(=O)O)C)C)C)[NH3+]
4308,2zo3,O=C([C@@H]1CCCN1C(=O)[C@@H](C(c1ccccc1)c1ccccc1)[NH3+])NCc1ccc(cc1)C(=[NH2+])N
4309,4fl3,O[C@@H]1[C@@H](COP(OP(NP(O)(O)O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
4310,3elm,CCOc1ccc(cc1)c1ccc(s1)S(=O)(=O)N[C@H](C1CCN(CC1)C(=O)OC(C)C)C(=O)O
4311,3dcq,CC[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N)CC(C)C)NC(=O)C[C@@H]1O[C@@H](C)[C@H]([C@H]([C@@H]1O)O)O
4312,2a2g,CC(=C)[C@@H]1CC[C@]2([C@@H](C1)O2)C
4313,3r6g,OC(=O)C[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(=O)O)C)C(C)C)NC(=O)[C@H](C(C)C)NC(=O)C
4314,2zn7,OC(=O)COc1c(Br)c(sc1C(=O)O)c1cccc(c1)N(C(=O)c1ccccc1)C1CCCCC1
4315,6hti,ONC(=O)c1ccc(c(c1)NC(=O)c1cccc2c1scc2)Cl
4316,4m7b,Oc1ccc(cc1)CCNc1cc(C)n[n+]2c1[nH]nc2
4317,6ipk,O[C@H]1C[C@@H](O[C@@H]1COP(OP(OP(O)(O)O)(O)O)(O)O)[N]1=c2[nH]c(N)[nH+]c(=O)c2=NC1=O
4318,6gbe,CSCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CS)Cc1c[nH]c2c1cccc2)CC(=O)O)C)[C@H](CC)C)Cc1ccc(cc1)O)CC(=O)O)Cc1ccccc1)CC(=O)O)CCC[NH+]=C(N)N)Cc1ccccc1)[NH3+]
4319,3a2c,CCOc1ccc(cc1)Nc1c(C)c(N[C@H]2CCC[NH2+]C2)nc2n1ncc2
4320,2rcb,OC[C@H](C(=O)O)[NH3+]
4321,4wbo,CC(c1ccc2c(c1)c(=O)c1c(o2)nc(c(c1)C(=O)O)N)C
4322,5o9r,OC[C@H]1O[C@@H](n2nnc(c2)COCc2cccs2)[C@@H]([C@H]([C@@H]1O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)O
4323,2rcu,CCCCCCCCCCCCCCCC(=O)N[C@@H](C[N+](C)(C)C)CC(=O)O
4324,4dsy,OC(=O)c1cncc(c1)c1ccccc1
4325,3mi2,O[C@@H]1[C@H](O)[C@H](O[C@H]1c1n[nH]c(c1O)C(=O)N)COP(O)(O)O
4326,4zg6,N#C/C(=C\c1cn(c2c1ccc(c2)Cl)Cc1ccc(cc1)F)/c1ccc(cc1)C(=O)O
4327,2hmh,OC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CO)Cc1c[nH]cn1)C(C)C)C(C)C)[C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@H](CO)[NH3+])CCC(=O)O)Cc1ccc(cc1)OP(O)(O)O
4328,4tyb,N#C[C@@H](c1ccccc1)[NH+]1CCOCC1
4329,4qhp,[NH3+]Cc1ccc(cc1)C[C@@H](C(=O)O)CP([C@H](CCc1ccccc1)[NH3+])(O)O
4330,5ue4,COc1ccccc1Nc1scc(n1)c1sc(nc1C)NC(=O)C
4331,5x4p,O=C1Nc2c(C1)cc(cc2)Nc1ncncc1Cl
4332,5t2i,NC(=O)c1cnn(c1)c1nc(cnc1N)c1nn(c(n1)C1(CC1)c1ccccc1)C
4333,6iji,Cc1ccc2c(c1)nc(n2c1ccncc1)CCn1c(=O)c2cccc3c2c(c1=O)ccc3
4334,3pr0,O[C@H](c1nnc(o1)c1ccccn1)CCCCCCc1ccccc1
4335,4ngr,O=C(N[C@H](C(=O)O)CCC(=O)O)N[C@H](C(=O)O)CCCCNC(=O)c1ccc(cc1OCCNC(=O)C)Br
4336,6mia,O=c1n(cnc2c1c1CCCCc1s2)Cc1n[nH]nn1
4337,4jck,OC[C@H]1O[C@@H](S[C@@H]2O[C@H](CO)[C@@H]([C@@H]([C@@H]2O)O)O)[C@H]([C@H]([C@H]1O)O)O
4338,4ht0,Cc1cc(C)nc(n1)Sc1c(F)c(F)c(c(c1F)F)S(=O)(=O)N
4339,3zc6,N#C[C@@H]1CN(C1)C(=O)[C@H](NC(=O)c1c[nH]c2c1nc(cn2)c1nn(c2c1ccc(c2)F)C)C
4340,5a4e,COc1ccc2c(c1)nc(s2)NC(=O)C
4341,2wtx,OCC1=C[C@H]([NH2+][C@H]2C[C@H](COP(O)(O)O)[C@H]([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O)O)O
4342,4pce,CCc1cc2c(n1Cc1ccccc1)CCCC2=O
4343,5zah,COc1ncc(cn1)c1nc(C(=O)[NH+]=C(N)N)c(nc1N1CCCCCC1)N
4344,5aad,Cn1nc(c(c1)c1nc2c([nH]1)c(c(cn2)Cl)c1cnn(c1)Cc1ccccc1)C
4345,1lkl,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)O)CCC(=O)O)CCC(=O)O)Cc1ccc(cc1)OP(O)(O)O
4346,1g48,O=C(c1ccc(cc1)S(=O)(=O)N)NCc1c(F)cccc1F
4347,2clo,OP(OCCNS(=O)(=O)c1ccc2c(c1)cccc2)(O)O
4348,4abh,[NH3+]Cc1cccc(c1)N1CCCC1
4349,1tv6,Cc1nc2c(n1c1ccc(cc1)Cn1c(=O)sc3c1cccc3)ccnc2
4350,4cjp,CC(C[C@@H](Cc1ccc2c(c1C(=O)O)OCO2)CNC(=O)c1cccnc1)C
4351,6bhv,O[C@@H]1[C@H](O)[C@H](O[C@H]1c1cccc(c1)C(=O)N)COP(OP(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)(O)O)(O)O
4352,3dkf,Cn1ncc(c1)c1ccc2n(n1)c(nn2)Sc1ccc2c(c1)cccn2
4353,1nlo,[NH3+]Cc1ccc(cc1)CN(C(=O)c1ccc(cc1)CN(C(=O)C)CC(C)C)CCC(=O)N1CCC(CC1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N)CC(C)C)CC(C)C
4354,4ydg,Nc1ccc(cc1)S(=O)(=O)N([C@H]1C[NH2+]C[C@@H]1N(S(=O)(=O)c1ccc(cc1)N)Cc1ccccc1)Cc1ccccc1
4355,4ch2,CC(C[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)O)Cc1ccc(cc1)OP(O)(O)O)Cc1ccc(cc1)OP(O)(O)O)CC(=O)O)Cc1ccc(cc1)OP(O)(O)O)NC(=O)[C@H](CC(=O)O)[NH3+])C
4356,6b30,COc1ccc(cc1)[C@@H](N(C(=O)c1o[nH]c(=O)c1)C)C(=O)Nc1ccc(cc1)[Si](C)(C)C
4357,4y3y,OC[C@H](CC(C)C)[NH3+]
4358,3okc,O[C@@H]1[C@@H](COP(OP(O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1[nH]c(N)[nH+]c2=O
4359,6au5,CCCCN/C(=[NH+]/CCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CCCC[NH3+])CC(C)C)CCC[NH+]=C(N)N)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)N)[NH3+])Cc1ccccc1)CC(=O)O)CC(C)C)CO)/N
4360,3owb,CCNC(=O)c1n[nH]c(c1c1ccc(cc1)OC)c1cc(Cl)c(cc1O)O
4361,4ty8,Cc1ccc2c(c1)ccc(=O)o2
4362,6bau,OC(=O)[C@@H]([NH3+])CS
4363,3kjn,OC(=O)C[C@@H](C(=O)C)NC(=O)[C@@H]1C=C(CC2CCCCC2)Cn2n1c(=O)n(c2=O)CCNC(=O)c1ccc2c(c1)[nH]cn2
4364,2buv,OC(=O)c1ccc(c(c1)O)O
4365,4f0c,O=C(N[C@H](C(=O)NCC(=O)O)CSSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)[NH3+])CC[C@@H](C(=O)O)[NH3+]
4366,2vtt,O=C(c1[nH]ncc1NC(=O)c1c(F)cccc1F)N[C@H]1CCC[NH2+]C1
4367,6p11,Fc1cccc(c1C(=O)n1nc(nc1N)Nc1ccc(cc1)S(=O)(=O)N)F
4368,4apo,OC(=O)CC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CCC(=O)O)C(C)C)CC(=O)O)CC(=O)O)NC(=O)[C@@H]([NH3+])C
4369,4dij,Clc1ccc2c(c1)[nH]c(c2c1n(cnc1c1ccccc1)Cc1ccc(cc1)Cl)C(=O)NCC[NH+]1CCOCC1
4370,4ere,CC[C@H](N1C(=O)[C@@H](CC(=O)O)C[C@@H]([C@H]1c1ccc(cc1)Cl)c1cccc(c1)Cl)C(=O)OC(C)(C)C
4371,2jbl,C/C=C(/C=C/C=C/[C@@H]([C@H]([C@H]([C@H](CCc1oc2c(O)c(OC)cc(c2c(=O)c1C)OC)C)OC)C)OC)\C
4372,1vwl,[NH3+]CCCC[C@@H](C(=O)N)NC(=O)[C@@H]1CSCCCCC(=O)N[C@@H](Cc2nc[nH]c2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)NCC(=O)N2[C@H](C(=O)N3[C@H](C(=O)N1)CCC3)CCC2)CCC(=O)N
4373,4d2v,COc1cc(ccc1C(=O)Nc1ccc2c(c1)CC[NH2+]CC2)c1cn[nH]c1
4374,4cmu,Fc1ccc2c(c1)[C@@H](C)Oc1cc(c3c(CN(C2=O)C)n(C)nc3C)cnc1N
4375,4d1c,Brc1cccc(c1)CC1=NC(=O)NC1=O
4376,2rfn,COc1cc2c(ccnc2cc1OCCC[NH+]1CCOCC1)Oc1ccc(cc1F)c1cnc(n(c1=O)C)Cc1ccccc1
4377,2c6n,[NH3+]CCCC[C@@H](C(=O)N1CC=C[C@H]1C(=O)O)[NH2+][C@H](C(=O)O)CCc1ccccc1
4378,2pja,O=C(N[C@H](C(=O)N[C@H](P(C[C@@H](c1cccc(c1)[NH+]=C(N)N)C(=O)O)(O)O)C(C)C)Cc1ccccc1)OCc1ccccc1
4379,2gfd,COC1=CC(=O)C(=CC1=O)NC(=O)CCc1c(Cl)c(O)cc(c1C(=O)OC)O
4380,6qmu,Oc1cccc(c1)N(=O)=O
4381,2vfz,OC[C@H]1O[C@H](OP(OP(OC[C@H]2O[C@H]([C@@H]([C@@H]2O)O)n2ccc(=O)[nH]c2=O)(O)O)(O)O)[C@@H]([C@H]([C@H]1O)O)F
4382,3oot,Cc1c(F)cccc1Cc1n(c2ccccc2)c2c(c1C(=O)N1CC[NH2+]CC1)c(C)c(cc2)O
4383,4av4,OC[C@H]1O[C@H](OCC#Cc2cccnc2)[C@H]([C@H]([C@@H]1O)O)O
4384,6ode,Cc1onc(c1)C(=O)N[C@H](C(=O)N[C@H](c1[nH]cc(n1)c1ccccc1F)C)CC(=O)N1C=CC[C@@H]1c1ccccc1
4385,5jmp,Fc1cccc(c1)CCC[C@@H](CP(O)(O)O)CC(=O)N(O)C
4386,1pwy,OCCOCn1cnc2c1nc(N)[nH]c2=O
4387,5ct1,OS(CC[NH2+]C1CCCCC1)(O)O
4388,3k5i,O[C@@H]1[C@@H](COP(O)(O)O)O[C@H]([C@@H]1O)n1cncc1N
4389,4e1n,OC(=O)[C@H](c1c(C)nc2c(c1c1cc(F)c3c(c1C)CCCO3)cccc2)OC(C)(C)C
4390,4jft,COc1ccc(cc1)[C@@H]1[NH2+][C@H]([C@H]([C@H]1O)O)C
4391,6dcz,OC(=O)c1occc(=O)c1O
4392,3kah,OC(=O)[C@H](NC(=O)c1cc(nn1C)c1ccccc1)Cc1nc2c([nH]1)cccc2
4393,4ynb,O[C@H]1C[N@@H+](C[C@@H]1CSc1cnccn1)Cc1c[nH]c2c1ncnc2N
4394,3ddf,OC[C@@H](c1ccccc1)[NH2+]C[C@H]1NC(=O)[C@@H]([C@@H]1O)O
4395,6rmf,[OH2][B]1([OH2])Oc2c(C[C@@H]1NC(=O)CC1CCCCC1)cccc2C(=O)O
4396,1i5r,O=C(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)CCCCCCCC[C@H]1C[C@@H]2[C@]([C@H]1O)(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)O
4397,1xud,O=C(c1ncnc(c1)C(=O)NCc1ccc(c(c1)C)F)NCc1ccc(c(c1)C)F
4398,4bci,N#Cc1cnc(nc1c1sc(nc1C)NC)Nc1cccc(c1)S(=O)(=O)N
4399,3ds4,CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N1CCC[C@H]1C(=O)O)Cc1ccc(cc1)O)Cc1ccc(cc1)O)CC(=O)O)CC(C)C)CC(C)C)CC(=O)O)CCC(=O)O)Cc1ccccc1)[C@H](O)C)[NH3+])C
4400,3h98,CC(CCN1C(=O)[C@H](C2=NS(=O)(=O)c3c(N2)ccc(c3)NS(=O)(=O)C)[C@H](n2c1ncc2)O)C
4401,2clh,OP(OCCNS(=O)(=O)c1ccc2c(c1)cccc2)(O)O
4402,2vtq,O=C(c1[nH]ncc1NC(=O)c1c(F)cccc1F)NC1CC[NH2+]CC1
4403,3t2t,CO[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@@H]1OC(=O)C)OC(=O)c1ccc(cc1)C)O
4404,3sm0,CNc1nc2c([nH]1)c(CC[NH2+]CC1CCCC1)c1c(c2)c(=O)[nH]cn1
4405,5kcv,Nc1ncccc1c1nc2c(n1c1ccc(cc1)C1([NH3+])CCC1)nc(cc2)c1ccccc1
4406,2xxr,OC(=O)CC[C@@H](C(=O)O)[NH3+]
4407,5vlr,CC(=O)N1CCN(C(=O)C1(C)C)c1cccc(c1)c1cc(c2n1ncnc2N)c1ccnn1CC(F)(F)F
4408,5n9s,COc1cc(ccc1Nc1nc2n(n1)cc(cc2)c1ccc(cc1)NC(=O)[C@@H](c1ccc(cc1)F)C)S(=O)(=O)C
4409,1joj,CSCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N)Cc1ccc(cc1)O)Cc1ccc(cc1)O)Cc1c[nH]c2c1cccc2)Cc1ccc(cc1)O)NC(=O)C
4410,3o75,OC[C@H]1O[C@]([C@H]([C@@H]1O)O)(O)COP(O)(O)O
4411,1njt,OC[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C(C(=O)O)(C)C)NC(=O)[C@H](C(C)C)NC(=O)C)CC(=O)N(C)C)C
4412,5em3,Oc1cccc2c1cccn2
4413,6bgw,Clc1ccccc1[C@@H](c1cc2c([nH]1)c(ccn2)C(=O)O)OCC[NH+]1CCC(CC1)(F)F
4414,1rrw,Nc1[nH]c(=O)c2c(n1)n(C)cn2
4415,5zob,NC(=[NH+]CCC[C@@H](C(=O)N[C@H](C(=O)NCc1ccc(cc1)C(=[NH2+])N)CCC[NH+]=C(N)N)NC(=O)[C@@H](NC(=O)Cc1ccc(cc1)C[NH+]=C(N)N)CCC[NH+]=C(N)N)N
4416,3w33,OCCNC(=O)C1=Cc2c(ncnc2NCC1)Nc1ccc(c(c1)Cl)Oc1cccc2c1ccs2
4417,6g01,CCC(O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)[NH3+])P(OC)(O)O)CC
4418,4pg9,CC(C[C@@H](C(=O)O)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(cc1)O)NC(=O)[C@H](CC(=O)N)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)[NH3+])C)C)C
4419,6hd4,O[C@@H]1CCN(C1)c1ncc(cc1c1cncnc1)C(=O)Nc1ccc(cc1)OC(F)(F)F
4420,1fzk,CC(C[C@@H](C(=O)O)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(cc1)O)NC(=O)[C@H](CC(=O)N)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)[NH3+])C)C)C
4421,3l6f,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)O)CO)CCC(=O)N)CCC(=O)O)C)COP(O)(O)O)CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]([NH3+])C)C)Cc1ccc(cc1)O)CCC(=O)O
4422,6bsx,OCc1[nH]c2c(n1)cc(c(c2)C)C
4423,1w12,O=C[C@@H](NC(=O)CN1C(=O)[C@H](N=C(c2c1cccc2)c1ccccc1)NS(=O)(=O)Cc1ccccc1)CCC[NH+]=C(N)N
4424,5win,Fc1cccc(c1C(=O)n1nc(nc1N)Nc1ccc(cc1)S(=O)(=O)N)F
4425,3tpr,O[C@@H]([C@@H](NC(=O)c1cc(cc(c1)N(S(=O)(=O)C)C)C(=O)N[C@@H](c1ccccc1)C)Cc1ccccc1)C[NH2+]C1CC1
4426,5kw2,COc1ccc(c(c1)N1CCC(CC1)c1cc2c(o1)cc(cc2)[C@H](C1CC1)CC(=O)O)C(=O)N(c1cccc(n1)C)CC(C)(C)C
4427,1unl,CC[C@@H](Nc1nc(NCc2ccccc2)c2c(n1)n(cn2)C(C)C)CO
4428,4g19,SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)[NH3+]
4429,6gy0,CC(=O)Nc1sc(c(n1)C)c1cc2CNC(=O)c2c(c1)S(=O)(=O)N
4430,5ddf,CC1(C)CN=C(S1)N1CCN(CC1)c1ncnc2c1cc(s2)C(C(F)(F)F)(F)F
4431,2r4f,O[C@@H](C[C@H](CC(=O)O)O)CCc1c(C(C)C)c(nn1c1ccc(cc1)F)C(=O)N([C@@H](c1ccccc1)C)C
4432,5q0v,Clc1ccc(cc1)c1nc2c(n1[C@H](C(=O)Nc1ccccc1F)C1CCCCC1)cc(c(c2)F)F
4433,3rin,O=C(c1ccc(c(c1)c1ccc2c(c1)NC(=O)C12CCCC1)C)NC1CC1
4434,4btk,COc1cc2c(ncnc2cc1OC)Nc1cccc(c1)O
4435,6o95,OC[C@]1(C)Oc2c(C1)cc(c(c2)N1CCOCC1)NC(=O)c1cnn2c1nccc2
4436,2c0o,COc1cc(ccc1NC(=O)c1cc2c(n1C)cccc2)c1nn(c2c1c(N)ncn2)[C@@H]1CC[C@H](CC1)[NH+]1CCN(CC1)C(=O)C
4437,5wae,OB(OP(O)(O)O)CNS(=O)(=O)Cc1cccc(c1)C(=O)O
4438,4r75,OC[C@@]1(O)O[C@@H]([C@H]([C@@H]1O)O)[C@@H](COP(O)(O)O)O
4439,4fxq,Fc1ccc2c(c1)c(O)nc1c2CN(CC1)C(=O)CC[NH+]1CCCCC1
4440,1uyd,CCCCn1c(Cc2cc(OC)c(c(c2Cl)OC)OC)nc2c1ncnc2N
4441,4pge,NC(=O)C[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)O)Cc1c[nH]c2c1cccc2)C)Cc1ccc(cc1)O)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)[NH3+])C
4442,6d3g,O=CN1C[C@@H](CC[C@H]1C(=O)N)[NH2+]OS(O)(O)O
4443,5y5u,O[C@@H]1CCN(CC1)c1nc(N[C@@H]2C=Cc3c(C2)cnn3C)c2c(n1)cc[nH]c2=O
4444,6edr,O[C@@H]1[C@H](O)[C@H](S[C@H]1N1CC=CC(=C1)C(=O)N)COP(OP(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)(O)O)(O)O
4445,5k1f,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cnc2c1nc[nH]c2=O)COP(O)(O)O
4446,1npa,O=C(N[C@H]([C@H](C[C@@]1(NC=C(C1=O)[C@@H]1[C@H](OC(=O)N)Cc2c1cccc2)Cc1ccccc1)O)Cc1ccccc1)O[C@@H]1COCC1
4447,3zpq,C1[NH2+]CCN(C1)c1cccc2c1cc[nH]2
4448,3ixg,OB(c1cc2c(s1)cccc2)O
4449,4aji,COc1cc(ccc1OC)CC(C(=O)O)C(=O)O
4450,5fpi,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(C)C)[C@H](CC)C)CO)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)N)[NH3+])Cc1ccc(cc1)O
4451,6q5b,O=CN1C[C@@H](CC[C@H]1C(=O)N)[NH2+]OS(O)(O)O
4452,6hp0,CCC(O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)n1nnc(c1)CO)C(=O)O)CC
