,pdbid,smiles
1670,6mnf,OC[C@H]1O[C@H](O[C@@H]2[C@H](O)CO[C@@H]([C@H]2O)CO[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H]([C@@H]([C@@H]3O[C@H]3O[C@H](CO)[C@H]([C@@H]([C@@H]3O)O)O)O)O)[C@H]([C@@H]([C@@H]2O)O[C@H]2O[C@H](CO)[C@H]([C@@H]([C@@H]2O)O)O)O)[C@H]([C@H]([C@@H]1O)O)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@@H]1O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@@H]1O)O)O)O)O
1671,2hrm,O[C@H]1C[C@@H](O[C@@H]1COP(CP(O)(O)O)(O)O)n1ccc(=O)[nH]c1=O
1672,2gbg,CC#C[C@H]1CC[C@H](N1C(=O)[C@H](C1CCCC1)[NH3+])C=N
1673,6b5j,CNS(=O)(=O)c1cccc(c1)Nc1ncnc(c1)Nc1ccc(cc1)C(F)(F)F
1674,5upj,CC[C@H](c1c(=O)oc2c(c1O)CCCCCC2)c1ccccc1
1675,5yjb,N#Cc1ccc(cc1)c1cc(OCC2CC[NH2+]CC2)cnc1c1ccc(cc1)C
1676,5ekx,Clc1cc(N)c(cc1C)N
1677,3ncr,O[C@@H]1[C@@H](COP(OP(O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
1678,5y7w,[NH3+]CCCC[C@@H]1NC(=O)[C@](C)(CCCCCCCC[C@@](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CC(C)C)CC1CCCCC1)(C)C(=O)N[C@H](C(=O)N)Cc1ccc(cc1)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CC(C)C)[NH3+])CC(C)C)CCC(=O)O)CCC(=O)N)CC(=O)O)CC(C)C
1679,2w3k,O=C([C@H]1C[C@](CN1C(=O)Nc1ccc(cc1)Cl)(O)c1ccccc1)Nc1ccc(cc1F)n1ccccc1=O
1680,3k3e,C[C@@H](C(F)(F)F)Cc1[nH]c(=O)c2c(n1)n(nc2)c1ccccc1C
1681,1h37,C=CC[N@H+](C1CC1)C[C@H]1C[C@@H]1COc1ccc(cc1)C(=O)c1ccc(cc1)Br
1682,4g8m,[NH3+][C@@H]([C@@H]1CC[C@@H]1C(=O)O)C(=O)O
1683,4xhe,C=C1CCCC2=NC[C@@H]([C@H](C[C@]32CCC(=C[C@@H]3[C@@H]2O[C@]3(O[C@@H]2[C@H](O)[C@@H](C3)C)C[C@@H]2O[C@@]3(O[C@]4(O[C@H](C1)CC[C@@]4(C)O)CC3)CCC2)C(=O)O)C)C
1684,1gi7,O=c1[nH]cccc1c1nc2c([nH]1)ccc(c2)C(=[NH2+])N
1685,3nkx,OC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)Cc1c[nH]cn1)C(C)C)CC(=O)N)[C@H](O)C)COP(O)(O)O)[C@H](O)C)NC(=O)[C@H](CCC[NH+]=C(N)N)[NH3+]
1686,6f86,CCNC(=O)Nc1ncc(c(c1)n1ncc(c1)Br)C(=O)Nc1cccnc1
1687,3g4l,FC(Oc1ccc(cc1OCC1CC1)C(=O)Nc1c(Cl)cncc1Cl)F
1688,5y6f,O[C@@H]1[C@@H]2OP(O)(O)OC[C@H]3O[C@H]([C@@H]([C@@H]3OP(OC[C@H]2O[C@H]1n1cnc2c1[nH]c(N)[nH+]c2=O)(O)O)O)n1cnc2c1[nH]c(N)[nH+]c2=O
1689,2ym5,OCc1cccc(c1)c1c[nH]c2c1c(ncn2)N1CCO[C@H](C1)C[NH3+]
1690,2wi4,Clc1ccc(c(c1)Cl)c1nc(N)ncc1/N=N/c1ccccc1
1691,5d47,COc1cnccc1c1c2cc(ccc2n(c1c1ccccc1)CCC(=O)O)C1CC1
1692,4cqg,CC(=O)c1cnc2c(c1N[C@@H]1CC[C@H](CC1)C[NH+](C)C)nc(cc2)c1cc(Cl)c(c(c1)Cl)O
1693,4y38,COC(=O)[C@H](Cc1ccccc1)[NH3+]
1694,5hk2,Ic1ccc(cc1)C(=O)N[C@@H]1CC[N@H+](CC1)Cc1ccccc1
1695,5cqt,CCn1c2ccc(c3c2c(c1=O)ccc3)S(=O)(=O)NC1CCCCC1
1696,2r3y,Oc1ccc(cc1)C[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)Cc1ccccc1)Cc1c[nH]c2c1cccc2)NC(=O)[C@H](C(C)C)[NH3+]
1697,2c6c,OC(=O)CC[C@@H](C(=O)O)CP(Cc1ccc(cc1)I)(O)O
1698,2qv7,O[C@@H]1[C@@H](COP(OP(O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
1699,2ieh,Oc1cccc(c1)[C@H]1NC(=S)N(C(=C1C(=O)c1ccccc1)C)C
1700,2qmf,CCCN(C(=O)c1cc(C)cc(c1)C(=O)N[C@H]([C@@H]([C@@H]1[NH2+]C[C@@H](C1)Oc1ccccc1)O)Cc1cc(F)cc(c1)F)CCC
1701,5chk,O=C1C=C/C(=N/Nc2ccccc2C(=O)O)/C=C1
1702,5lca,O=C1N(Cc2c1c(ccc2)C(=O)O)c1cccc(c1)C(F)(F)F
1703,1bqn,CSC[C@H]1C(=S)Nc2c(N1C(=O)OC(C)C)cc(cc2)OC
1704,1dub,O=C(NCCSC(=O)CC(=O)C)CCNC(=O)[C@@H](C(COP(OP(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(O)(O)O)O)n1cnc2c1ncnc2N)(O)O)(O)O)(C)C)O
1705,6rmm,OC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)CC(=O)O)COP(O)(O)O)C)C(C)C)CC(C)C)CC(=O)O)[NH3+]
1706,4gj8,O[C@@H](CC1c2ccccc2Sc2c1cccc2)C[NH+]1CCCC1
1707,5b56,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)O)CO)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)N)[NH3+])CCC(=O)N)CCC[NH+]=C(N)N)CCC[NH+]=C(N)N)CCC[NH+]=C(N)N)CC(=O)N)C)CO
1708,5km5,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cc2c3c1ncnc3n([nH+]c2N)C)COP(O)(O)O
1709,3qnj,[NH3+]CCCC[C@@H](C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)O)CCC[NH+]=C(N)N)CC(C)C)Cc1ccc(cc1)O)[NH3+]
1710,5epk,CC[NH+](CCCC[C@@H](C(=O)N[C@H](C(=O)OC)CO)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1ccc(cc1)C(C)(C)C)Cc1ccccc1)C)CC(C)C)CC
1711,6fiv,OC[C@@H](NC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C)Cc1ccccc1
1712,6f05,O=C(N[C@H](C(=O)NCC(=O)O)CS(O)(O)O)CC[C@@H](C(=O)O)[NH3+]
1713,4b12,O=C(c1oc2c(c1C)c(ccc2)OC1CC[NH2+]CC1)CCc1ccccc1
1714,5k0c,Cc1nc(c(s1)c1[nH]nc(c1)C(c1ccccc1)(C)C)C
1715,5ett,N#Cc1ccc(c(c1)F)CSc1[nH]c2c(n1)[nH+]c([nH]c2=O)N
1716,4xtz,O=C(NS(=O)(=O)OC[C@H]1O[C@H]([C@H]([C@@H]1O)F)n1cnc2c1ncnc2N)CCCC[C@@H]1SC[C@H]2[C@@H]1NC(=O)N2
1717,1fzo,CC(C[C@@H](C(=O)O)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(cc1)O)NC(=O)[C@H](CC(=O)N)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)[NH3+])C)C)C
1718,6gla,N#C/C=C/c1ccc(o1)c1nc2c(n1C1CCCCC1)c1cc[nH]c1nc2
1719,1mns,OC(=O)[C@](c1ccccc1)(O)C
1720,4jzb,OP(C(P(O)(O)O)(C[n+]1cccc(c1)c1ccccc1)O)(O)O
1721,6dn5,CC[C@@H]([C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)[C@@]2(Cc3c[nH]c4c3cccc4)ON2C(=O)CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CC(=O)N)CC(=O)N)CC(=O)N)C
1722,3u4r,Clc1ccc2c(c1)c(C1=CCC=NC1=O)c(n2Cc1ccnc(c1)N)C(=O)NS(=O)(=O)c1cccc(c1)NS(=O)(=O)C
1723,4itj,N#Cc1ccc(n1C)C(=O)N[C@H](c1c(F)cccc1Cl)C
1724,6bed,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C2=O)c2c(O)c(/C=N/N4CC[N@H+](CC4)C)c(c(c2c(c3C)O)O)NC(=O)/C(=C\C=C\[C@@H]([C@@H]([C@H]([C@H]([C@H]([C@@H]([C@@H]1C)OC(=O)C)C)O)C)O)C)/C
1725,1j80,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N)CO)CC(=O)O)CCSC)Cc1nc[nH]c1)CCC(=O)N)CCC[NH+]=C(N)N)CCC(=O)O)Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@H](CCCC[NH3+])[NH3+])CCC(=O)O)C)C)C
1726,6q9u,COc1nc(ncc1n1nc2c(c1C(C)C)[C@@H](N(C2=O)c1cc(Cl)c[nH]c1=O)c1ccc(cc1)C#N)N(C)C
1727,1o7o,O[C@@H]1[C@@H](COP(OP(O)(O)O)(O)O)O[C@H]([C@@H]1O)n1ccc(=O)[nH]c1=O
1728,5o0a,OC(=O)c1cnn(c1C)c1ccccc1
1729,3neg,Brc1ccc(c2c1cccc2)S(=O)(=O)NCc1ccccn1
1730,2uxi,Oc1ccc(cc1)CCC(=O)c1c(O)cc(cc1O)O
1731,5i94,O=C(Cc1ccccc1)Nc1nnc(s1)OC1CCN(CC1)c1nnc(s1)NC(=O)Cc1ccccc1
1732,1uyf,C#CCCCn1c(Cc2cc(OC)c(c(c2Cl)OC)OC)nc2c1nc(F)nc2N
1733,3hmm,Cc1cccc(n1)c1nc(Nc2ccncc2)c2c(n1)cccc2
1734,6mh7,Fc1ccc(cc1)c1ncn(c1c1ccnc(n1)Nc1ccc(c(c1)C)C)C1CC[NH2+]CC1
1735,4ztq,COCCN1/C(=N/c2ccc(cc2)CC)/S[C@@H](C1=O)Cc1ccncc1
1736,4bcd,Fc1ccc(cc1)c1nnn(c1)[C@H]1C[C@H](N(C1)C(=O)CCCc1ccccc1)C(=O)N1CCCC1
1737,5moc,[NH3+]CCCC[C@@H](C(=O)N[C@@H]([C@H](OP(O)(O)O)C)C(=O)N[C@H](C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(=O)O)CO)CC(=O)O)CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCC[NH3+])[NH3+])CC(C)C)CCSC)Cc1ccccc1
1738,3fuh,Oc1ccc2c(c1)cc[nH]2
1739,6h7y,O=C(N[C@H](C(=O)O)CCC(=O)O)N[C@H](C(=O)O)CCCC(=O)Nc1ccc(cc1)F
1740,5vd2,CC(=O)NCC(=O)N1[C@H]2CC[C@@H]1c1c2ccc(c1)Nc1ncc(c(n1)NC1CCC1)C(F)(F)F
1741,4wf2,O=C1N[C@@H]2[C@H](N1)[C@@H](SC2)CCCCCOP(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)(O)O
1742,6hzy,O=C(Nc1ccccc1)O/N=C/1\O[C@@H](C)[C@H]([C@H]([C@@H]1O)O)O
1743,4c37,CCn1c(nc2c1cc(Br)nc2)c1nonc1N
1744,4x60,O[C@H](C[N@@H+]1CCc2c(C1)cccc2)CNC(=O)c1ncnc(c1)NC1COC1
1745,4alx,CO[C@H]1CC=C2[C@]3(C1)[N@H+](CC2)CCC1=C3CC(=O)OC1
1746,6dyr,C(NC(=O)CC[NH3+])Cc1c[nH]cn1
1747,4men,Cc1ccc(cc1)CN(c1cc(C)nc2n1ncn2)C
1748,6t1i,COc1ccc(cn1)CNC(=O)N1CCN(CC1)c1ccc(cc1)C(=O)C
1749,4jnj,OC(=O)CCCC[C@@H]1SC[C@H]2[C@@H]1NC(=O)N2
1750,4n1t,CNc1nc(N)nc(c1)c1cccc(c1Cl)Cl
1751,4lwt,Clc1ccc2c(c1)NC(=O)[C@@]2(Cc1cccc(c1)Cl)[C@H]1CCCN(C1)C(=O)C
1752,6qlu,OC[C@H]1O[C@@H](Sc2ccc(cc2)C)[C@@H]([C@H]([C@H]1O)n1nnc(c1)c1ccc(c(c1)C)F)O
1753,5jxq,OCCc1ccc(cc1)CCNc1[nH]c2c(n1)cc1c(c2)c(=O)[nH]c([nH+]1)N
1754,1nli,Nc1ncnc2c1[nH]cn2
1755,4qj0,OCCS(=O)(=O)c1c(N[C@@H]([C@H](c2ccccc2)O)c2ccccc2)c(F)c(c(c1F)F)S(=O)(=O)N
1756,4b13,Cc1c(oc2c1c(ccc2)OC1CC[NH2+]CC1)c1onc(n1)Cc1ccccc1
1757,6pl3,O=C(Nc1cc(nn1c1ccccc1)C(C)(C)C)COC(=O)c1ccc(cc1)n1cnnn1
1758,5ncy,N#Cc1c(ncnc1N)N[C@H](c1cc2scc(n2c(=O)c1c1ccccc1)C)C
1759,5lgo,CNC(=O)[C@@H]1C[C@@H](CN1C(=O)c1ccc(c(c1)OC)C[NH3+])[N@@H+]1CCc2c(C1)ncnc2OCCC1CC1
1760,5e7r,C[NH+]1CCN(CC1)c1ccc(cc1)Nc1ncc(c(n1)Oc1ccccc1NC(=O)C)Cl
1761,5vdv,Oc1c2ccccc2nc2n1nnn2
1762,1w31,OCCCCC(=O)O
1763,4oas,CC[C@H](N1[C@H](c2ccc(cc2)Cl)[C@H](C[C@](C1=O)(C)CC(=O)O)c1cccc(c1)Cl)CS(=O)(=O)C(C)(C)C
1764,2np9,O=C(NCCNC(=O)Cc1cc(O)cc(c1)O)CCNC(=O)[C@@H](C(COP(OP(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(O)(O)O)O)n1cnc2c1ncnc2N)(O)O)(O)O)(C)C)O
1765,4hcv,CCC(=O)N1CCC[C@@H](C1)n1nc(c2c1ncnc2N)c1cccc(c1)C(=O)Nc1ccc(cc1)C(C)C
1766,4cwt,OCCNc1cc(F)cc2c1c1[nH]c(n[n+]1c(n2)Cc1ccc2c(c1)OCO2)N
1767,4n1u,Nc1nc(N[C@@H]2C=C2)cc(n1)c1cccc(c1Cl)Cl
1768,1mm7,OC(=O)[C@H](Cn1oc(=O)[nH]c1=O)[NH3+]
1769,5ka3,O=C(C(=O)O)Nc1sc2c(c1C(=O)O)CC[NH2+]C2
1770,4g0z,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cnc2c1[nH]c(N)[nH+]c2=O)COP(O)(O)O
1771,6h78,O[C@@H]1[C@@H](COP(OP(OP(O)(O)O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
1772,3oaf,Clc1ccc(c(c1)NCc1cnc2c(c1)c(N)nc(n2)N)Cl
1773,3dgq,CCC(=C)C(=O)c1ccc(c(c1Cl)Cl)OCC(=O)O
1774,3qtq,CCCNc1nc(c(s1)[C@@H](c1cccnc1)O)N
1775,3gy7,NC(=[NH2+])c1ccccc1
1776,6k05,Clc1ccc(cc1)N[C@@H]1CCc2n(C3=C1C[C@H](CC3)c1cnn(c1)C)c(nn2)C
1777,4y3j,Cn1cc(nc1)C[C@H]([NH3+])C(=O)O
1778,3rhk,O=C1NC(=O)[C@H]([C@@H]1c1c[nH]c2c1cccc2)c1cn2c3c1cccc3CC=C2
1779,3i0r,O=C(Nc1ccc(cc1Cl)S(=O)(=O)N)CSC(=O)N1CCCc2c1ccc(c2)C
1780,6fnr,OC(=O)[C@H](Cc1cnc[nH]1)Cl
1781,2mow,CC(C[C@@H](C(=O)O)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1ccc(cc1)O)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)[NH3+])CC(=O)O)CC(=O)O)CCC(=O)O)CC(=O)O)CC(=O)N)Cc1ccc(cc1)O)C
1782,4xum,COc1ccc2c(c1)c(CC(=O)O)c(n2C(=O)c1ccc(cc1)Cl)C
1783,5hva,O[C@H]1C[C@@H](O[C@@H]1COP(NP(OP(O)(O)O)(O)O)(O)O)n1ccc(=O)[nH]c1=O
1784,4mwe,C=CCOc1c(CC=C)cc(cc1C[NH2+]CCCNC(=O)Nc1cscc1)Cl
1785,4dh6,CO[C@@H](C(=O)N[C@H]([C@@H](C[NH2+][C@H]1CC2(CCC2)Oc2c1cc(cn2)CC(C)(C)C)O)Cc1ccc2c(c1)OCO2)C
1786,1c6y,O[C@H](C[N@@H+]1CC[N@H+](C[C@H]1C(=O)NC(C)(C)C)Cc1cccnc1)C[C@H](C(=O)N[C@@H]1[C@H](O)Cc2c1cccc2)Cc1ccccc1
1787,3qch,O=C(c1sccc1SCc1ccc(c(c1)Cl)Cl)NS(=O)(=O)C
1788,4hki,O=c1cc(oc2c1cccc2)c1ccccc1
1789,1r5v,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)Cc1ccccc1)CCCC[NH3+])[C@H](O)C)C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](CC)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)CC(=O)O)CC(C)C)C)Cc1ccc(cc1)O
1790,3d9v,C[C@H]1C[NH2+]CCCN1S(=O)(=O)c1cccc2c1c(C)cnc2
1791,4umc,OC(=O)[C@@H](OP(O)(O)O)C
1792,2w1g,O=C(Nc1c[nH]nc1c1nc2c([nH]1)ccc(c2)C[NH+]1CCOCC1)NC1CC1
1793,1udt,CCCc1nn(c2c1nc([nH]c2=O)c1cc(ccc1OCC)S(=O)(=O)N1CC[NH+](CC1)C)C
1794,5c2e,Cc1nc(c(s1)CNc1nc(OCCc2ccccn2)nc(c1C)Cl)C
1795,1g52,O=C(c1ccc(cc1)S(=O)(=O)N)NCc1cccc(c1F)F
1796,5cte,O=C(N1CCC2([C@@H]1C)CCN(CC2)C(=O)c1cc(C)c2c(c1)cn[nH]2)OCC(C)(C)C
1797,5elw,O[C@H](Cn1ncnc1)CP(O)(O)O
1798,4jj8,CC(C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1cccnc1)NC(=O)C)CC(=O)O)CC(=O)N[C@H](C(=O)N[C@H](C(=O)C)CC(=O)O)CCC(C)C)C
1799,2va6,COc1cccc(c1)c1cccc(c1)[C@]1(C)CC(=O)[N+](=C(N1)N)C
1800,6ayr,CCCCSC[C@H]1C[N@H+](C[C@@H]1O)Cc1c[nH]c2c1ncnc2N
1801,6ej2,CO[C@H]1CC[C@]2(C[C@@H]1C)Cc1c([C@]32COC(=[NH+]3)N)cc(cc1)c1cncnc1
1802,6a1c,CO[C@H]1C=C(/C=N/n2c(SC)nnc2c2ccccc2)C(=CC1=O)Br
1803,5xpi,CC[NH+](CCCNC(=O)Cn1nc(C)n2c(c1=O)cc1c2ccs1)CC
1804,5t36,Clc1ccc(c(c1)NC[C@@H]1CCC[C@@H]1NC(=O)C(C)(C)C)C(=O)O
1805,4x7j,CNc1ncc2c(n1)ccc(c2)c1c(C)ccc(c1N)C(=O)Nc1ccc(c(c1)C(F)(F)F)OC
1806,4ory,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
1807,1qbt,O=C1N(Cc2cccc(c2)C(=O)Nc2nc3c([nH]2)cccc3)[C@H](Cc2ccccc2)[C@@H]([C@H]([C@H](N1Cc1cccc(c1)C(=O)Nc1nc2c([nH]1)cccc2)Cc1ccccc1)O)O
1808,2wgj,Nc1ncc(cc1O[C@@H](c1c(Cl)ccc(c1Cl)F)C)c1cnn(c1)C1CC[NH2+]CC1
1809,1hsg,O[C@H](C[N@@H+]1CC[N@H+](C[C@H]1C(=O)NC(C)(C)C)Cc1cccnc1)C[C@H](C(=O)N[C@@H]1[C@H](O)Cc2c1cccc2)Cc1ccccc1
1810,1rs4,Clc1cc(CNC(=O)c2cccc(c2)n2nc3c(n2)nc([nH]c3=O)N)cc(c1)Cl
1811,4ran,N#CCC[N@@H+](CCP(O)(O)O)CCn1cnc2c1nc(N)[nH]c2=O
1812,3kyf,OP(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1[nH]c(N)[nH+]c2=O)O
1813,5bq0,CCN(C(=O)c1ccc2c(c1)[nH]c1c2c(ccc1C(=O)N)c1ccccc1Cl)CC
1814,5mng,NC(=[NH2+])c1ccccc1
1815,5c0m,NC(=[NH+]CCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N)CCCCC(C)(C)C)[C@H](O)C)NC(=O)[C@@H]([NH3+])C)N
1816,4mic,OC[C@H]1O[C@@H](NC(=O)CCc2ccc(cc2)C(C)C)[C@@H]([C@H]([C@@H]1O)O)O
1817,3pkb,CO[C@H]([C@@H]([C@H]([C@@H](/C=C/C(C)(C)C)O)O)O)C(=O)NCC(=O)N
1818,1t1s,Clc1ccc(nc1)NC(P(O)(O)O)P(O)(O)O
1819,4yp8,Fc1cc(ccc1n1nc(cc1NC(=O)c1cnn2c1nccc2)[C@@H]1CC[N@H+](CC1)C(C)C)[C@@H]1C=C1
1820,3u78,[NH3+]CCCCCOc1cc2nc(NCCC[NH+](C)C)nc(c2cc1OC)N
1821,6dh7,CC[C@@H](CN(S(=O)(=O)c1ccc(cc1)N)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)C
1822,5jn9,CCOc1ccc2c(c1)sc(n2)S(=O)(=O)N
1823,3cen,Clc1ccc(nc1)NS(=O)(=O)c1ccccc1NC(=O)c1ccc(cc1)n1ccccc1=O
1824,5x28,C[NH+]1CCN(CC1)c1ccc(cc1)Nc1ncc2c(n1)n(C1CCCCC1)c(n2)Nc1ccccc1
1825,2gde,CO[C@@H](C(=O)N[C@@H](C(=O)N1[C@H]2C[C@H](O)[C@H](C[C@H]2C[C@H]1C(=O)NCCC1=CC[N+](=C(N)N)C1)O)[C@@H](C(C)C)Cl)COS(O)(O)O
1826,3m94,CN(c1[nH+]c(=O)c2c([nH]1)n(cn2C)[C@@H]1O[C@@H]([C@H]([C@H]1O)O)COP(OP(O)(O)O)(O)O)C
1827,1x8t,O[C@@H]1[C@@H](C=C(C[C@H]1O[C@](P(O)(O)O)(C(=O)O)C)C(=O)O)OP(O)(O)O
1828,1idg,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H]1CSSC[C@H](NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)O)[C@@H](O)C)CC(=O)O)[C@H](O)C)Cc1ccc(cc1)O)Cc1ccc(cc1)O)C(C)C)Cc1c[nH]c2c1cccc2)Cc1c[nH]cn1)NC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(cc1)O)[NH3+])CCC[NH+]=C(N)N
1829,3a1d,O[C@@H]1[C@@H](COP(OP(O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
1830,1yxd,[NH3+]CCCC[C@@H](C(=O)O)[NH3+]
1831,3svv,CCS(=O)(=O)Nc1cccc(c1)Cc1nn(c2c1c(N)ncn2)C(C)C
1832,2zdt,CCC(=O)c1c(c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(cc1)C(=O)O
1833,4mr3,COc1cc(OC)c2c(c1)nc([nH]c2=O)c1cc(C)c(c(c1)C)O
1834,6b97,Clc1nc(N[C@@H](c2ccc(cc2)C(F)(F)F)C)c2c(n1)n(C)nc2
1835,4ke1,CCc1ccc2c(c1)[C@@H]([NH2+]C[C@H]([C@@H]1Cc3cccc(c3)CCCCn3cc(C(=O)N1)ccc3=O)O)CC1(O2)CCC1
1836,5c6p,COc1ccc(cc1OC)CC[N@@H+](CCC[C@@](c1ccc(c(c1)OC)OC)(C(C)C)C#N)C
1837,4zs0,Oc1ccc2c(c1)[nH]c(=O)n2c1nc2c([nH]1)cccc2
1838,5kr1,CC(CN(S(=O)(=O)c1ccc(cc1)N)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1C=CO2)O)C
1839,2bal,Fc1ccc(cc1)n1ncc(c1N)C(=O)c1cccc(c1)OC1CC[NH2+]CC1
1840,2pj4,O=C(N[C@H](P(O[C@@H](c1cccc(c1)[NH+]=C(N)N)C(=O)O)(O)O)C1CCCCC1)OCc1ccccc1
1841,4uj9,O=C([C@H]1C[NH2+]C[C@@H]1c1ccc2c(c1)NCNC2=O)c1ccc(cc1)C(F)(F)F
1842,1uom,Oc1ccc2c(c1)CCN([C@@H]2c1ccc(cc1)OCC[NH+]1CCCCC1)c1ccccc1
1843,1l6y,OC(=O)CCCCCCCCC(=O)O
1844,4dmy,N=CC1(CC1)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2c(C1)c1cc(F)ccc1[nH]2
1845,1w9u,OC(=O)CCC[C@@H]1NC(=O)[C@H](Cc2c[nH]cn2)N2[C@H](O)C[C@@H](C2=O)NC(=O)[C@@H]2N(C(=O)[C@@H](NC1=O)CCCNC(=[NH2+])NC(=O)C)CCC2
1846,4qwu,CC(C[C@@H](B(O)O)NC(=O)[C@@H](NC(=O)c1cnccn1)Cc1ccccc1)C
1847,4qme,OC([C@@H](CP([C@H](CCc1ccccc1)[NH3+])(O)O)Cc1ccccc1)O
1848,5d6q,CCNC(=O)Nc1nc(c(s1)c1ccc[nH]1)/C=C/c1cccnc1
