,pdbid,smiles
4743,4o28,Fc1cc(F)cc(c1)S(=O)(=O)c1ccc(cc1)CNC(=O)c1ccc2n(c1)ccn2
4744,1nfu,Clc1ccc2c(c1)sc(c2)S(=O)(=O)N1CCN(C(=O)C1)Cc1cccc(c1)C(=[NH2+])N
4745,5l7g,Cc1noc(c1c1ccc(cc1)CNS(=O)(=O)C1(C)CC1)COc1cccc(c1F)F
4746,4oef,CO[C@@H]1O[C@@H](C(=O)O)[C@H]([C@@H]([C@H]1OS(O)(O)O)O)O[C@H]1O[C@H](COS(O)(O)O)[C@H]([C@@H]([C@H]1NS(O)(O)O)O)O
4747,5un9,CCN[C@H]1S[C@@H]2[C@H](N1)[C@@H](O)[C@@H]([C@H](O2)CO)O
4748,6oin,O=C(c1ccccc1F)NNS(=O)(=O)c1ccc2c(c1)cccc2
4749,3h8b,O=C(N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCCC1CCCCC1)C[C@H]1CCCC=C1)CCC[NH+]=C(N)N)C/C=C\CNC(=O)Cc1ccc(cc1)c1ccccc1)C[C@H]1CC[C@@H](C=C1)C1CCCCC1
4750,4x5q,OC[C@H]1O[C@H](Oc2ccc(cc2)n2ccc3c2ccc(c3)N(=O)=O)[C@H]([C@H]([C@@H]1O)O)O
4751,6dhu,OC(=O)c1cc(ccc1C(=O)O)C(=O)O
4752,5ime,CNc1ncc2c(n1)n(CCC[NH3+])c(=O)c(c2)c1ccc(cc1Cl)n1ccnc(c1=O)C
4753,2cej,COC(=O)N[C@@H](C(C)(C)C)C(=O)N[N@@H+](C[C@](C(=O)N[C@@H]1[C@H](O)Cc2c1cccc2)(Cc1ccccc1)O)Cc1ccc(cc1)Br
4754,1wxz,C[C@@H]([C@@H](n1cnc(c1)C(=O)N)CCc1cccc2c1oc(n2)c1ccc(cc1)Cl)O
4755,5o3r,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cnc2c1ncnc2N)COP(O)(O)O
4756,6nng,COc1cc(cc(c1OC)OC)c1nccc2c1nc([nH]2)c1ccc2c(c1)[nH]cc2
4757,4muw,CNc1nccc(c1)c1cccnc1Oc1ccc(cc1)Nc1nc2c([nH]1)ccc(c2F)F
4758,5gmm,Fc1cccc(c1)C1=C(OC(C1=O)(C)C)c1ccc(cc1)S(=O)(=O)N
4759,5l15,CCC(O[C@@H]1C[C@H](C[C@@H]([C@H]1NC(=O)C)[NH3+])C(=O)O)CC
4760,3umo,O[C@@H]1[C@@H](COP(OP(OP(O)(O)O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
4761,4kbi,CNC(=O)c1c(oc2c1cc([C@@H]1C=C1)c(c2)N(S(=O)(=O)C)Cc1cc(F)c2c(c1)COB2[OH2])c1ccc(cc1)F
4762,3m57,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)O)CCCC[NH3+])CCC[NH+]=C(N)N)CC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CO)CCCC[NH3+])CO
4763,2iku,COCCCN1c2cc(ccc2CC[C@H]1c1ccccc1)c1c(N)nc(nc1CC)N
4764,4o3f,COc1cc2nc(nc(c2cc1OC)N)N1CCN(CC1)C(=O)[C@H]1CCCO1
4765,1r6g,OC(=O)Cc1cc(Br)c(c(c1)Br)Oc1ccc(c(c1)C(=O)NCCc1ccccc1)O
4766,2d06,Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C
4767,4jfl,COc1ccc(cc1OC)OCCN1C[C@H]2CCC[C@@H](C1=O)N2S(=O)(=O)c1ccc2c(c1)sc(=O)[nH]2
4768,5ti2,Fc1cccc(c1)S(=O)(=O)Nc1cccc(c1)N1CCCC1=O
4769,2vip,[NH3+]CCOc1c(Cl)cc(cc1Cl)C(=O)Nc1cccc(c1)OC(C)C
4770,4ra5,C[N@@H+]1C[C@](C1)(C)N(c1cc2c(cc1c1ccccc1)OCC1=NNC(=O)[C@H](N21)C)C
4771,3pn4,CCCCC[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1CO)C(C)C)CC(=O)NO
4772,8hvp,OC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H]([C@H](C[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C(C)C)[C@H](CC)C)C(C)C)O)CC(C)C)CC(=O)N)CCC(=O)N)NC(=O)[C@H](C(C)C)[NH3+]
4773,3psd,C1[NH2+]CCC(C1)n1cc(c(n1)c1ccncc1)c1ccc2c(c1)Cc1c2[nH]nc1
4774,6hoy,ONC(=O)/C=C/C(=C/[C@H](C(=O)c1ccc(cc1)N(C)C)C)/C
4775,6qxs,O[C@H]1C[C@@H](O[C@@H]1COP(O)(O)O)n1cc(F)c(=O)[nH]c1=O
4776,5ucj,Fc1ccc2c(c1)cn(c2)C(=O)c1cc(C(C)C)c2c(c1O)cno2
4777,4e3d,Oc1ccc(c(c1)C(=O)O)O
4778,2flh,OC/C(=C/CNc1ncnc2c1[nH]cn2)/C
4779,6mmq,O[C@@H]1[C@@H]2OP(O)(O)OC[C@H]2O[C@H]1n1cnc2c1ncnc2N
4780,2x2m,O=C1Nc2c(/C/1=C/c1[nH]c(cc1C)C)cccc2
4781,3oxz,C[N@@H+]1CC[N@H+](CC1)Cc1ccc(cc1C(F)(F)F)NC(=O)c1ccc(c(c1)C#Cc1cnc2n1nccc2)C
4782,4fxz,[NH3+][C@H](C(=O)O)CC(C)C
4783,1n8u,OCCCCCCCCCCCCBr
4784,3kwz,N=Cc1nc(CCC[NH+]2CCCCC2)cc(n1)c1cccc(c1)C(F)(F)F
4785,1gi1,Oc1ccccc1c1nc2c([nH]1)ccc(c2)C(=[NH2+])N
4786,5e3a,O=C(CNC(=O)[C@H](Cc1ccc(cc1)O)[NH3+])NCC(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(C)C)Cc1ccccc1
4787,5n2t,[NH3+]CCCNC(=O)[C@@H](NP(CNC(=O)OCc1ccccc1)(O)O)CC(C)C
4788,5ka9,O=C(C(=O)O)Nc1sc2c(c1C(=O)O)CC[NH2+]C2
4789,4m3q,CCCCNc1ncc(c(n1)N[C@@H]1CC[C@H](CC1)O)c1ccccn1
4790,5fni,Clc1ccc(cc1Cl)OCc1nnn[nH]1
4791,6aak,NC(=O)c1cnc2c(c1N[C@@H]1[C@@H]3C[C@@H]4C[C@H]1C[C@](C3)(C4)O)cc[nH]2
4792,2wxg,Oc1cc(F)cc(c1)c1nn(c2c1c(N)ncn2)Cc1nc2cccc(c2c(=O)n1c1ccccc1C)C
4793,2za0,COC(=O)c1c(C)cc(cc1O)Oc1cc(C)cc(c1O)O
4794,4gxs,OC(=O)[C@H](C[C@H]1CC[C@]([NH2+]1)(C(=O)O)[C@H]([C@H](C(=O)O)[NH3+])O)NC(=O)c1cc(Cl)c(c(c1)Cl)O
4795,2hpa,CCCNC(=O)[C@@H]([C@H](C(=O)O)O)O
4796,3dc2,O[C@H]([C@H](C(=O)O)O)C(=O)O
4797,4rce,[NH2+]=C1OC[C@@]2(N1)c1cc(ccc1Oc1c2cc(cc1)c1cncnc1)OCC(C)(C)C
4798,3rxp,[NH3+]Cc1nn(c(c1)C)C
4799,6dzy,CC[C@H]1C[C@H]2C[N@H+]3[C@@H]1[C@@H](C2)c1[nH]c2c(c1CC3)cc(cc2)OC
4800,2yem,O=C(N[C@@H]1N=C(c2ccccc2)c2c(n3c1nnc3C)cccc2)OCc1ccccc1
4801,2zx7,O[C@@H]1[C@@H](CNC(=O)c2cc3c([nH]2)cccc3)[NH2+][C@H]([C@H]([C@H]1O)O)C
4802,5l87,O=C(c1nn(c2c1C[N@H+](CC2)Cc1c[nH]c2c1cccc2)C)NCc1cccc2c1cccc2
4803,4ijh,Fc1ccc(cc1)c1nnc(n1c1ccc2c(c1)sc(c2Cl)C(=O)O)S
4804,6mck,NC(=O)c1cccc2c1cc(n2c1nc(NCc2ccccc2)c2c(n1)CCOC2)C
4805,3kze,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C)Cc1ccc(cc1)O)Cc1ccc(cc1)O)CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)CCC[NH+]=C(N)N
4806,5hjd,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(C)C)CCC(=O)N)CCCCNC(=O)/C=C/C)CCC[NH+]=C(N)N)C)[NH3+]
4807,5n9k,COc1ccc(cc1)/N=C/c1c(O)ccc2c1oc1c2c(Cl)c(c(c1)Cl)O
4808,3tic,OC[C@H]([C@H]([C@@H]1O[C@H](C[C@@H]([C@H]1NC(=O)C)[NH+]=C(N)N)C(=O)O)O)O
4809,1vja,OC[C@@H](C(=O)NCc1ccc(cc1)C(=[NH2+])N)NC(=O)[C@H](NS(=O)(=O)Cc1ccccc1)CO
4810,6tyz,CSCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C)CC(C)C)NC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H]([C@H](CC)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)[NH3+])CCC[NH+]=C(N)N)CCC)CCC[NH+]=C(N)N)CC(C)C
4811,6ffi,COc1cccc(c1)C#Cc1cccc(n1)C
4812,2xaf,Brc1ccc(cc1)CCC(=O)n1c2cc(C)c(cc2n(c2c1c(O)nc(n2)O)C[C@@H]([C@@H]([C@@H](COP(OP(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)(O)O)(O)O)O)O)O)C
4813,3zev,[NH3+]CC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(C)C)[C@H](CC)C)Cc1ccc(cc1)O)CCC[NH+]=C(N)N)CCC[NH+]=C(N)N
4814,4bda,c1ccc2c(c1)n1nc[nH]c1n2
4815,6d1g,Cc1cc(Br)c2c(c1)oc(=O)cc2CP(O)(O)O
4816,2b9a,OC(=O)c1ccc(cc1)c1cc(F)cc(c1)F
4817,4cd8,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@H](O)c3n([C@@H]2CO)ccn3)[C@H]([C@H]([C@@H]1O)O)O
4818,3c8b,CC[C@@H]([C@@H](C(=O)O)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CCC[NH+]=C(N)N)[NH3+])CCC[NH+]=C(N)N)C
4819,3eht,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H]([C@H](CC)C)C(=O)N)[C@H](CC)C)CCC(=O)O)CCSC)CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)Cc1nc[nH]c1)CO)CC(=O)N)CCC[NH+]=C(N)N
4820,6bhh,CNC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)CNC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)C)C)CCCCNC(=O)C)C)C
4821,4pl0,O[C@@H]1[C@@H](COP(OP(NP(O)(O)O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
4822,3hhu,CCOC(=O)NCc1ccc(cc1)n1c(=S)[nH][nH]c1c1cc(C(C)C)c(cc1O)O
4823,5zfi,O=C(CN1C/C(=N/N(C)C)/NC[C@H](C1=O)Cc1c(Cl)cccc1Cl)Nc1cccc(c1)c1cnn(c1)C
4824,5h85,COC(=O)c1cccc(c1)C(=O)Nc1ncnc2c1[nH]cn2
4825,6r5f,Fc1cc(cc(c1)F)[C@@H]1CC[NH2+]N1C(=O)C1CCN(CC1)c1nnc(o1)C
4826,2nsx,OC[C@H]1C[NH2+]C[C@H]([C@@H]1O)O
4827,1br5,OC[C@H]([C@@H](c1cnc2c(n1)c(=O)[nH]c(n2)N)O)O
4828,3fvl,OCC(=O)C[C@H](C(=O)O)Cc1ccccc1
4829,6n7a,COc1ccc(cc1c1nn(cc1NC(=O)c1cncc2c1nn(c2)C)C)Cl
4830,6ck3,C[C@H]1NC(=O)c2c1cc(cc2)Nc1ccncn1
4831,3bmn,Nc1nc(NC2CC2)nc(n1)N
4832,3dux,Clc1cccc(c1)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)[NH3+]
4833,6h38,Fc1ccc(cc1)C[NH+]1CCN(CC1)C(=O)c1ccc(cc1)S(=O)(=O)N
4834,4j93,O=C1N[C@H](c2c1n[nH]c2c1ccccc1)c1cccnc1
4835,4nnw,CC(C[C@@H](C(=O)N[C@H](C(=O)N[C@H]([C@@H](O)C)CC(C)C)CC(C)C)NC(=O)OCc1ccccc1)C
4836,4wh9,N#Cc1c(SCCS(O)(O)O)cc(cc1F)O
4837,5zdg,O[C@@H]1[C@@H](COP(OP(OC[C@H]2O[C@@H]([C@@H]([C@@H]2O)O)O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
4838,6gch,O[C@H](C(F)(F)F)[C@H](Cc1ccccc1)NC(=O)C
4839,4cfv,Nc1nc(OCC2CCCCC2)c2c(n1)nc([nH]2)c1cccc(c1C)O
4840,6szp,COCC[NH2+][C@H]([NH2+]CCCC[NH3+])[NH3+]
4841,5dtm,CNC(=O)c1[nH]cc(c1)C(=O)c1c(Cl)cccc1Cl
4842,2xhx,O=C(c1ccc(c(c1)C(C)(C)C)O)N1Cc2c(C1)cccc2
4843,4odf,Clc1cccc(c1)[C@H]1O[C@@](C)(Cc2ccc(cn2)C(=O)O)C(=O)N([C@@H]1c1ccc(cc1)Cl)[C@@H](C1CC1)CS(=O)(=O)C(C)(C)C
4844,6st0,NC(=O)C[NH2+]CCS(O)(O)O
4845,4k42,O=CN(/C=C/[C@H]([C@H]([C@H](C(=O)CC[C@@H]([C@H]([C@@H]([C@H](OC(=O)CC)CCOCc1ccccc1)C)O)C)C)OC(=O)C)C)C
4846,4yv2,S/C=C\C(=O)Nc1ccccc1
4847,5u6v,Clc1ccc(cc1)N1CCn2c(c3c1cc(cc3)c1ccc(nc1)N)c(nn2)C
4848,1gvk,CC[C@@H]([C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)C)CC(=O)N)C=O)C
4849,3r22,CS(=O)(=O)Nc1ccc(cn1)Nc1ncc2c(n1)n(nc2)C1CCCCCC1
4850,4zo5,COc1ccc(cc1)n1c(CCN2C(=O)c3c(C2=O)c(ccc3)OC(C)C)nc2c(c1=O)cccc2
4851,2zx9,O=C([C@H](c1ccccc1)C1CCCC1)NC[C@H]1[NH2+][C@@H](C)[C@H]([C@H]([C@@H]1O)O)O
4852,1aku,O=c1[nH]c(=O)c2c([nH]1)n(C[C@@H]([C@@H]([C@@H](COP(O)(O)O)O)O)O)c1c([nH]2)cc(c(c1)C)C
4853,4ylj,OC(=O)c1nc2ccccc2c2c1c1cccc(c1[nH]2)I
4854,2xyr,OC(=O)[C@H](CC[C@@H](C[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)[NH3+])[NH3+]
4855,3zm9,CN(C1=CCN(C=C1)Cc1ccc(cc1)CCCCc1ccc(cc1)Cn1cnc2c1ncnc2N)C
4856,3iad,COc1ccc(c(c1c1cccc(c1)N(=O)=O)F)Cc1ccc(cc1)NC(=O)N
4857,3vf5,COc1ccc(cc1)S(=O)(=O)N(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1C[C@@H]2[C@H](C1)CCO2)O)C[C@H]1CCC(=O)N1
4858,3c1k,O=C(CN1C(=CC/C(=N\S(=O)(=O)Cc2ccccc2)/C1=O)C)NCc1c(C)ncn1CC(=O)NC(C)(C)C
4859,5ftg,CN(C1=CCN(C=C1)Cc1ccc(cc1)OCCOc1ccc(cc1)Cn1ccc(=[N](C)C)cc1)C
4860,2q7q,[NH3+]Cc1ccc(cc1)Cl
4861,3c7q,COC(=O)c1ccc2c(c1)NC(=O)/C/2=C(/c1ccccc1)\Nc1ccc(cc1)N(C(=O)C[N@@H+]1CC[N@H+](CC1)C)C
4862,6sdc,COc1cc2c(ccnc2cc1OCCC[NH+]1CCOCC1)Oc1ccc(cc1F)NC(=O)[C@@]1(C=C1)C(=O)Nc1ccc(cc1)F
4863,1hbj,Cc1nc2cccc(c2c(c1CSCc1cccc(c1)[C@@H](C(F)(F)F)O)N)F
4864,3ue4,COc1cc2c(cc1OCCC[N@@H+]1CC[N@@H+](CC1)C)ncc(c2Nc1cc(OC)c(cc1Cl)Cl)C#N
4865,5jfu,COc1ccc(cc1)S(=O)(=O)N(C[C@H]([C@H](C[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)Cc1ccccc1
4866,4w9e,O[C@@H]1C[C@H](N(C1)C(=O)CC(C)(C)C)C(=O)NCc1ccc(cc1)c1scnc1
4867,2oc2,O=C(N[C@H](P([C@@H]1CCC[C@H]1C(=O)N[C@H](C(=O)O)Cc1c[nH]c2c1cccc2)(O)O)Cc1ccccc1)OCc1ccccc1
4868,2fkf,O[C@@H]1[C@@H](COP(O)(O)O)O[C@@H]([C@@H]([C@H]1O)O)OP(O)(O)O
4869,1wzy,CCCn1nc(c2c1nnc(c2)c1c([nH]c2c1cccc2)c1ccccc1)N
4870,1nax,OC(=O)Cc1cc(Cl)c(c(c1)Cl)Oc1ccc(c(c1)C(C)C)O
4871,2zv9,Clc1ccc(cc1)c1nn(c2c1c(N)ncn2)C(C)(C)C
4872,3m55,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C)CCC[NH3+])CC(=O)O)CCCC[NH2+]C)CO)NC(=O)[C@@H](NC(=O)C)CO
4873,4n8q,Fc1ccc(c(c1)N)C(=O)O
4874,5hcl,CC(=O)N(C)C
4875,1okz,C[NH2+][C@@H]1C[C@H]2O[C@]([C@@H]1OC)(C)n1c3ccccc3c3c1c1n2c2ccccc2c1c1c3[C@H](NC1=O)O
4876,1t1r,OP(C(P(O)(O)O)Nc1nccc2c1cccc2)(O)O
4877,4tz8,O=C1NCC(Cc2c1sc(n2)N)(C)C
4878,3m89,O[C@@H]1[C@@H](COP(OP(OP(S)(O)O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1[nH]c(N)[nH+]c2=O
4879,5m6m,O=C(N1CC(c2c1cc(cn2)Cc1ccccc1)(C)C)C[N@H+]1C[C@@H](C)[NH2+]C[C@@H]1CN1CCCC1=O
4880,4gnf,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CCCC[NH3+])CCC[NH+]=C(N)N)C)[C@H](O)C)CCC(=O)N)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)CCC[NH+]=C(N)N
4881,5kdr,CCCCCC(=O)N[C@H](c1ccccc1)CC(=O)N[C@H](C(=O)[C@@H]1C(=O)NC(=O)[C@H]1C)C(C)C
4882,5mgf,CCC(=O)c1c[nH]c(c1)C(=O)OC
4883,1xuc,Cc1cccc(c1)CNC(=O)c1ncnc(c1)C(=O)NCc1cccc(c1)C
4884,3ti4,O=COC[C@H]([C@H]([C@@H]1O[C@@H](C[C@@H]([C@H]1NC(=O)C)[NH+]=C(N)N)C(=O)O)OC)O
4885,1m51,CCCCn1c2nc([nH]c2c(=O)n(c1=O)CC=C)Cc1ccc(cc1)NC(=O)C
4886,5n9n,COc1ccc(cc1)N/C=C/1\C(=O)CCc2c1oc1c2c(Cl)c(c(c1)Cl)O
4887,5hdz,N#Cc1ccc(s1)[C@@]12CN(C[C@H]2C(=O)[N+](=C(N1)N)C)c1nc(C)c(c(n1)SC)F
4888,4lww,O=C(c1cc2c([nH]1)ccnc2)NCc1ccc(cc1)S(=O)(=O)c1ccccc1
4889,1hi3,O[C@@H]1[C@@H](COP(O)(O)O)O[C@H]([C@@H]1OP(O)(O)O)n1cnc2c1ncnc2N
4890,4i7j,c1ccccc1
4891,1lxf,CC(COC[C@@H]([NH+]1CCCC1)CN(c1ccccc1)Cc1ccccc1)C
4892,5vdk,C=CCn1c(=O)c2c(n1c1cccc(n1)C(O)(C)C)nc(nc2)Nc1ccc(cc1)N1CC[NH+](CC1)C
4893,2izx,O[C@H]1CSSC[C@@H]1O
4894,5w7i,[NH3+]CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C(C)C)C)C)CCC(=O)N)CO)C)C(C)C)C(C)C
4895,3u8w,CCn1c(=O)c(cc2n1c(nn2)c1c(F)cccc1Cl)c1cc(ccc1C)C(=O)NC1CC1
4896,4y85,Nc1nnc(o1)c1c[nH]c2c1cc(cn2)c1c[nH]c2c1cccc2
4897,1mmr,CC(C[C@@H](C(=O)N[C@H]1Cc2cn(c3c2cccc3)CCCCCCNC1=O)CS(=N)(=N)C)C
4898,6ow2,O=CN(C[C@H](C(=O)NNc1nc(C)nc(c1F)N1CC[N@@H+]2[C@@H](C1)COCC2)CC1CCCC1)O
4899,6h4a,CO[C@H](c1c(cnc2n1nc(c2)Cl)NC(=O)Nc1cnc(c(c1)Cl)n1nccn1)[C@H](OC)C
4900,4y2x,Oc1ccccc1C[NH2+]CC[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3
4901,1o3g,Oc1c(cccc1c1cc2c([nH]1)ccc(c2)C(=[NH2+])N)c1ccccc1
4902,6qac,CCCC[NH2+][C@H](C(=O)NCCCC1CCCCCC1)Cc1c[nH]c2c1cccc2
4903,3buf,C[C@H](Cc1ccc(cc1)O)[NH3+]
4904,5hv1,CO[C@H]1/C=C/O[C@@]2(C)OC3=C(C2=O)C2=C(C(=O)[C@@H]3C)C(=C([C@H](C2=O)C[NH2+][N@@H+]2CC[N@H+](CC2)C)NC(=O)/C(=C\C=C\[C@@H]([C@@H]([C@H]([C@H]([C@H]([C@@H]([C@@H]1C)OC(=O)C)C)O)C)O)C)/C)O
4905,2vtn,CC(=O)Nc1cn[nH]c1C(=O)Nc1ccc(cc1)F
4906,6sy7,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cnc2c1ncnc2N)COP(O)(O)O
4907,3r9d,Fc1cccc(c1)NC(=O)c1sc(nc1N)Nc1ccc(cc1)S(=O)(=O)N
4908,4joo,Brc1ccc2c(c1)[C@]1(NC(=[N+](C1=O)C)N)CC(O2)(C)C
4909,3gv6,OC[C@@H](C(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@H](CCC(=O)N)[NH3+])C)CCC[NH+]=C(N)N)CCCC[N+](C)(C)C
4910,3tne,O=C(N[C@H]([C@H](C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)NC(=O)N(Cc1csc(n1)C(C)C)C)O)Cc1ccccc1)OCc1cncs1
4911,3vrw,CCCC[C@H]([C@H]([C@H]1CC[C@@H]2[C@]1(C)CCC[C@@H]2C/C=C/1\C[C@@H](O)C(=C)[C@@H](C1)O)C)CC(CC)(CC)O
4912,5kax,CCOC(=O)c1ccccc1C1c2cc(C)c(cc2Oc2c1cc(C)c(c2)NCC)NCC
4913,1y91,CC(c1c[nH][n+]2c1nc(N[C@@H]1CC[C@H](CC1)[NH3+])cc2Nc1ccc(cc1)S(=O)(=O)N(C)C)C
4914,4p4t,O[C@@H]1[C@@H](COP(OP(O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1[nH]c(N)[nH+]c2=O
4915,4usi,OC(=O)CCC(=O)C(=O)O
4916,4l50,CC(CC(=O)C([C@H](COP(O)(O)O)O)(O)O)C
4917,2zq1,O=C([C@@H]1CCCN1C(=O)C[NH2+]C1CCCCC1)NCc1ccc(cc1)C(=[NH2+])N
4918,1g42,[Cl]1[C@@H]2[C@@]31[Cl][C@@H]3[C@@]12[C@]23[C@@]41[Cl]2[Cl]34
4919,6asz,OC[C@@H](C(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@H](CCC(=O)N)[NH3+])C)CCC[NH+]=C(N)N)CCCC[N+](C)(C)C
4920,4k5z,Clc1ccc2c(c1)C(=O)NC2
4921,3qyy,O[C@@H]1[C@@H]2OP(O)(O)OC[C@H]3O[C@H]([C@@H]([C@@H]3OP(OC[C@H]2O[C@H]1n1cnc2c1[nH]c(N)[nH+]c2=O)(O)O)O)n1cnc2c1[nH]c(N)[nH+]c2=O
4922,6phx,OC[C@H]1O[C@@]([C@H]([C@@H]1O)O)(CO)O[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H]([C@@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O
4923,6qmj,COc1cc(cc2c1n(C)nn2)[C@H](c1ccc(c(c1)CN(S(=O)(=O)c1ccccc1)C)C)CC(=O)O
4924,4d0w,Clc1ccc(c(c1)c1[nH]c(cc1C(=O)N)c1ccnc(n1)N)C
4925,2ayp,COc1cc(ccc1O)c1ccc2c(c1)NC(=O)/C/2=C\c1[nH]ccc1
4926,1qti,COc1ccc2c3c1O[C@@H]1[C@@]3(CC[N@H+](C2)C)C=C[C@@H](C1)O
4927,5o0b,OC(=O)c1cc2c(Br)n[nH]c2cc1
4928,5zae,NC(=[NH+]C(=O)c1nc(c2ccco2)c(nc1N)N1CCCCCC1)N
4929,1tsl,Clc1cc(ccc1O)C1(OC(=O)c2c3c1cccc3ccc2)c1ccc(c(c1)Cl)O
4930,3r9o,Fc1cc(cc(c1)F)NC(=O)c1sc(nc1N)Nc1ccc(cc1)S(=O)(=O)N
4931,3l6h,OC(=O)C[N+](C)(C)C
4932,5svx,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)[C@H](O)C)CO)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)CCC[NH+]=C(N)N)CCCC[N+](C)(C)C)CCC(=O)N)C)CCC[NH+]=C(N)N
4933,5iha,CC(COc1cnccc1c1cnn(c1)c1ccc(cc1)N1CC[NH+](CC1)C)C
4934,3su6,CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@@H](NC(=O)OCC(C)(C)CCCCc1c3CN(C(=O)O2)Cc3ccc1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
