,pdbid,smiles
3184,2aj8,Cn1c(=O)n(C)c2c(c1=O)n(Cc1ccccc1)c(n2)N1CC[NH2+]CC1
3185,4xyn,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CO)CC(C)C)C(C)C)NC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@H](CCC[NH+]=C(N)N)[NH3+])CCC(=O)O)C
3186,2srt,NC(=[NH+]CCC[C@@H](C(=O)Nc1ccccc1)NC(=O)[C@@H]([NH2+][C@@H](C(=O)O)C)CCc1ccccc1)N
3187,1pbq,Clc1cc(Cl)c2c(c1)nc(cc2O)C(=O)O
3188,5ema,CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C(C)C)C(C)C)[C@H](O)C)COP(O)(O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)[NH3+])CC(=O)O)C
3189,6df1,[NH3+][C@H](C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)OP(O)(O)O)CC(C)C
3190,2h65,O=C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)C)CC(=O)O)C)CC(=O)O
3191,1rnt,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)OP(O)(O)O)n1cnc2c1nc(N)[nH]c2=O
3192,3hvk,OCCNc1ncnc2c1ncn2[C@@H]1O[C@@H]([C@H]([C@H]1O)O)/C=C/CNC(=O)C1=CC(=CC(=O)C1=O)c1ccc(cc1)F
3193,5ot9,C[C@@H]([NH2+][C@H](C(=O)O)Cc1c[nH]cn1)C(=O)O
3194,3ok9,COc1ccc(cc1)S(=O)(=O)N(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1[C@H]1CCO[C@H]1O2)O)CC(C)C
3195,1h79,O[C@H]1C[C@@H](O[C@@H]1COP(OP(OP(O)(O)O)(O)O)(O)O)n1cc(C)c(=O)[nH]c1=O
3196,2x2c,CCCC[C@H]([C@H]([C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)O)C
3197,3hub,Fc1ccc(cc1)C[N@@H+]1C[C@@H](C)N(C[C@@H]1C)C(=O)c1cc2c(cn(c2cc1Cl)C)C(=O)C(=O)N(C)C
3198,4w9q,C=C[C@H]1CN(CCOc2ccc(c(c2)OC)OC)C(=O)[C@H]2N([C@@H]1CCC2)S(=O)(=O)c1cc(Cl)cc(c1)Cl
3199,4ipj,OC(=O)C[C@@H](C(=O)O)O
3200,3cf1,O[C@@H]1[C@@H](COP(OP(O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
3201,4wyy,OC(=O)C[C@H]1OB(c2c1c(C)c(c(c2)Oc1cnccn1)C)O
3202,1bap,O[C@H]1CO[C@@H]([C@@H]([C@H]1O)O)O
3203,4hg7,COc1ccc(c(c1)OC(C)C)C1=N[C@H]([C@H](N1C(=O)N1CCNC(=O)C1)c1ccc(cc1)Cl)c1ccc(cc1)Cl
3204,2uzv,Cc1[nH]nc2c1cc(cc2)c1cncc(c1)OC[C@H](Cc1cccc(c1)OCC1CCCCC1)[NH3+]
3205,5wgq,[NH3+]CCCC[C@@H](C(=O)N[C@@]1(C)CCC/C=C\CCC[C@]2(C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CC(C)C)Cc1[nH]cnc1)CCCCNC(=O)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)CC(C)C)CCC(=O)N)C(=O)O)NC(=O)[C@H](Cc1[nH]cnc1)NC(=O)C
3206,3d9n,OC[C@@H](C(=O)N1CCC[C@H]1C(=O)O)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1ccc(cc1)O)[NH3+])COP(O)(O)O
3207,6i16,Cn1ncc(c1)NC(=O)c1cn(Cc2ccc(c(c2)Cl)Cl)c(=O)c2c1nccc2
3208,2pj5,CCCCC[C@@H](P(O[C@@H](c1cccc(c1)[NH+]=C(N)N)C(=O)O)(O)O)NC(=O)OCc1ccccc1
3209,6hgy,CCCCCC/C=C\CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H]1CCC(=O)N[C@@H](C(C)C)C(=O)N[C@H](C(=O)OC1)Cc1ccc(cc1)O)C(C)C)Cc1ccc(cc1)O
3210,4c68,[NH3+]CCCC[C@@H](C(=O)NCCC1CCCCC1)NC(=O)[C@@H](NC(=O)CCCCCCCCC[NH3+])CO
3211,2g2r,OC(=O)CCCCN(c1ccc(cc1)/C=C/c1ccc(cc1)N(=O)=O)C
3212,1dfo,O=CN1[C@@H](CNc2ccc(cc2)C(=O)N[C@H](C(=O)O)CCC(=O)O)C=Nc2c1c(=O)nc([nH]2)N
3213,6bs5,O[C@@H]1[C@@H](COP(OP(NP(O)(O)O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
3214,4q4i,CC(C[C@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(=O)O)C(C)C)C(C)C)O)[NH3+])C
3215,4tq3,C/C(=C\COP(OP(O)(O)O)(O)O)/CCC=C(C)C
3216,4hlc,Cc1cccc(c1)Oc1cc(ccc1C(=O)O)S(=O)(=O)N1CCC[C@@H](C1)n1cc(C)c(=O)[nH]c1=O
3217,3uil,CCCCCCCCCCCC(=O)O
3218,4cj4,CC(C[C@@H](Cc1ccc2c(c1C(=O)O)OCO2)CNC(=O)c1ccncc1)C
3219,4ll3,CC(CN(S(=O)(=O)c1ccc(cc1)N)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)C
3220,3w2o,O=C(CC(O)(C)C)NCCn1ccc2c1c(ncn2)Nc1ccc(c(c1)Cl)Oc1cccc(c1)C(F)(F)F
3221,1q4k,CSCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)CC(C)C)[C@H](OP(O)(O)O)C)CO)CCC(=O)N)[NH3+]
3222,1o37,[NH3+]CCc1cc(c2nc3c([nH]2)ccc(c3)C(=[NH2+])N)c(c(c1)c1ccccc1)O
3223,2xzc,OP(c1ccccc1)O[C@@H]1C[C@@H]2CC[C@H](C1)[N@H+]2C
3224,1ru1,O[C@@H]1[C@@H](COP(CP(OP(O)(O)O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
3225,3uig,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)O)CCC(=O)N)NC(=O)[C@H]([C@H](OP(O)(O)O)C)NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)CCC[NH+]=C(N)N
3226,5ipj,C[C@H]1NC(=O)c2c1[nH]c(c2)c1cccc2c1[nH]c(NC(C)(C)C)[n+](c2=O)C
3227,5urk,O=C1N=C2CC(=O)N(C=C2CN1c1cccc(c1)OCc1ccccc1)Cc1ccccc1
3228,2qyn,OC(=O)c1ccc(cc1)c1cc2cccnc2c(n1)c1cccc(c1)N(=O)=O
3229,2vte,N#Cc1ccc(cc1)COc1ccc2c(c1)cc(cc2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O
3230,5tyr,CC(CN(S(=O)(=O)c1ccc2c(c1)sc(n2)NC1CC1)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1[C@@H](C)C[C@@H]2[C@H]1CO[C@@H]2O)O)C
3231,5ai6,Brc1cccc2c1cccn2
3232,2xl2,OC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(=O)O)C(C)C)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)[NH3+])C)CCC(=O)O)CC(=O)O
3233,4jmg,CSCC[C@@H](C(=O)O)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C(C)C)[NH3+])Cc1ccc(cc1)OP(O)(O)O)CCC(=O)O)CC(=O)N)CC(C)C
3234,3o1d,CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CCC(=O)N)CC(C)C)CC(C)C)CCC[NH+]=C(N)N)Cc1c[nH]cn1)CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]([NH3+])C)CCCC[NH3+])C
3235,4zyv,OC(=O)CC[C@@H](C(=O)O)NC(=O)c1ccc(s1)CCCCc1[nH]c2c(c1)c(=O)[nH]c(n2)N
3236,1cs4,OC[C@H]1O[C@H](C[C@@H]1OP(O)(O)O)n1cnc2c1ncnc2N
3237,6mja,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@H]([C@@H]([C@@H](CCCCCCCCCCCCCC)O)O)CO[C@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)OCc1ccc(cc1)C
3238,4hlk,Cc1ccc(cc1)c1cc(=O)c2c(o1)cccc2
3239,4uix,COc1cc(ccc1OC)c1cn(C)c(=O)c2c1sc(c2)C(=O)NC1CCS(=O)(=O)CC1
3240,2j4g,CCCC1=N[C@H]2[C@@H](S1)O[C@@H]([C@H]([C@@H]2O)O)CO
3241,6naf,[NH3+][C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3
3242,5ect,O[C@H]1C[C@@H](O[C@@H]1COP(NP(OP(O)(O)O)(O)O)(O)O)n1ccc(=O)[nH]c1=O
3243,2j4k,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1ccc(=O)[nH]c1=O)COP(O)(O)O
3244,6cz4,F[C@@H]1CN(CC[C@@H]1Oc1ncc(cc1C(=O)N)c1ncn(c1)C)C(=O)Cc1ccc(cc1)OC(F)(F)F
3245,6nji,OCCc1ccc(cc1)Nc1nc(CC)nc(n1)c1cccc(c1)Cl
3246,4g0c,CC(=O)Nc1nnc(s1)S(=O)(=O)N
3247,3k15,C[C@H]([C@@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](COP(O)(O)O)[NH3+])O
3248,1pkx,O=c1[nH]c(=O)c2c([nH]1)n(cn2)[C@@H]1O[C@@H]([C@H]([C@H]1O)O)COP(O)(O)O
3249,6qlp,OC[C@H]1O[C@@H](Sc2ccc(cc2)C)[C@@H]([C@H]([C@H]1O)n1nnc(c1)c1cc(F)c(c(c1)F)F)O
3250,2hd1,CC(Cn1c(=O)n(C)c(=O)c2c1nc[nH]2)C
3251,5x33,Oc1ccc(cc1)C(c1ccc(cc1)OCc1cccc(c1)COc1ccc(cc1)C(=[NH2+])N)(C)C
3252,5a3x,CC(=O)Nc1nc2c(s1)ccc(c2)O
3253,6g1v,CCC1=C[C@H]2C[C@@H](C1)c1c(C2)[n+](C)c2c(c1N)ccc(c2)Cl
3254,1e03,CO[C@@H]1[C@@H](OC)[C@H](O[C@@H]2[C@@H](COS(=O)(=O)O)O[C@@H]([C@@H]([C@H]2OS(=O)(=O)O)OS(=O)(=O)O)O[C@@H]2[C@@H](O[C@H]([C@@H]([C@H]2OC)OS(=O)(=O)O)O[C@@H]2[C@@H](COS(=O)(=O)O)O[C@@H]([C@@H]([C@H]2OS(=O)(=O)O)OS(=O)(=O)O)OC)C(=O)O)O[C@@H]([C@H]1O[C@H]1O[C@H](COS(=O)(=O)O)[C@H]([C@@H]([C@H]1OS(=O)(=O)O)OC)OC)C(=O)O
3255,4ezq,CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(=O)N)Cc1ccc(cc1)O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCC[NH2+]1)CCC[NH+]=C(N)N)C
3256,6kzc,C[NH+]1CCN(CC1)c1cc(NC(=O)c2cccc(c2C)C#Cc2cnc3n2ccnc3)cc(c1)C(F)(F)F
3257,5al3,Clc1ccc(c(c1)Cl)[C@@H]1NC(=O)c2c(N1C)nccc2
3258,1eat,O=C(Cn1c(ncc(c1=O)NS(=O)(=O)C)c1ccc(cc1)N)N[C@H]([C@@H](C(F)(F)F)O)C(C)C
3259,4re4,OC[C@H]1C[NH2+]C[C@H]([C@@H]1O)O
3260,5lhu,OC(=O)[C@@H]([NH3+])Cc1cnc[nH]1
3261,1met,OCc1ccc(cc1)CN1[C@H](Cc2ccccc2)[C@H](O)[C@H]([C@H](N(C1=O)Cc1ccc(cc1)CO)Cc1ccccc1)O
3262,6ma5,COc1ccccc1[C@H](C(=O)N(Cc1cccs1)CC(=O)O)NS(=O)(=O)c1ccc2c(c1)ccc(=O)[nH]2
3263,2hfp,COc1ccc(cc1)c1c(C(=O)NS(=O)(=O)c2ccccc2)n(c2c1cccc2)Cc1cccc(c1)C(F)(F)F
3264,1z6d,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cnc2c1nc[nH]c2=O)COP(O)(O)O
3265,4mvw,O=C(Nc1cscc1)NCCC[NH2+]Cc1cc(Cl)cc(c1)Cl
3266,1o4q,OC(=O)[C@H](S(O)(O)O)c1ccccc1
3267,1ao0,O[C@@H]1[C@@H](COP(OP(O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
3268,5o0s,OC[C@H]1[C@H]2OS(=O)(=O)O[C@H]2[C@@H]([C@H]([C@@H]1O)O)O
3269,1o5f,C[C@@H]1CCCC[C@@H]1Oc1cccc(c1O)c1[nH]c2c(n1)cc(c(c2)F)C(=[NH2+])N
3270,2w87,O[C@H]1O[C@H](C(=O)O)[C@H]([C@@H]([C@H]1O)O)O
3271,4tv3,OCCO[C@@H]1CC[C@H](CC1)n1c(=O)c(cc2c1nc(N)nc2C)c1ccc(nc1)OC
3272,1gqs,C[NH+]([C@H](c1cccc(c1)O)C)C
3273,2ohk,Nc1nccc2c1cccc2
3274,3zxv,COc1ccc2c(c1)ccc(c2)c1nc([nH]c1c1ccnc(c1)N)C(C)(C)C
3275,4qlq,OC[C@H]([C@@H]([C@@H](NC(=O)[C@H](Cc1ccc(cc1)OC)NC(=O)[C@@H](NC(=O)C[NH+]1CCOCC1)C)CC1CCCCC1)O)C
3276,5iub,Fc1ccc(c(c1)F)N1CC[NH+](CC1)CCNc1nc(N)n2c(n1)nc(n2)c1ccco1
3277,4z8m,[NH3+]CCCC[C@@H](C(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H]([NH3+])C)C)CCC(=O)O)CC(=O)N)CCC(=O)O)Cc1ccc(cc1)O
3278,6evr,CC(=O)N1CCN(C[C@@H]1Cc1ccccc1)C(=O)c1ccc(cc1)S(=O)(=O)N
3279,5ey0,O[C@@H]1[C@@H](COP(OP(OP(O)(O)O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1[nH]c(N)[nH+]c2=O
3280,4mgb,CC(c1cc(Cl)c(c(c1)Cl)O)(c1cc(Cl)c(c(c1)Cl)O)C
3281,4q4e,CCCCC[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1CO)C(C)C)CC(=O)NO
3282,5vdu,c1ccc(nc1)c1ncccn1
3283,6rnt,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)OP(O)(O)O)n1cnc2c1ncnc2N
3284,4rh5,OC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)CO)Cc1ccc(cc1)OP(O)(O)O)C)NC(=O)[C@H](Cc1ccccc1)[NH3+]
3285,3rtn,O=C(NC1CCCCC1)CCc1cc2cc(ccc2nc1N)c1ccccc1C
3286,2y9g,OC[C@H]1O[C@H](O)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O)O
3287,4l70,CC[C@@H](c1ccccc1)NC(=O)CCc1nc2ccccc2c(=O)[nH]1
3288,2zpk,O=C(N[C@H](C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)O)C(C)C)CCC(=O)N)Cc1ccc(cc1)O)CNC(=O)[C@@H](NC(=O)[C@@H]1CCC[NH2+]1)C
3289,3cso,Clc1cc(ccc1OCc1ccccc1)[C@H]1C2=C(Nc3c(N1C(=O)C)cccc3)CC(CC2=O)(C)C
3290,3wuv,CC[C@@H]([C@@H](C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)O)NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)N)[NH3+])C)CCC(=O)N)Cc1ccc(cc1)O)Cc1ccc(cc1)O)C
3291,2gg8,COC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H]([C@@H](c1ccc(cc1)C)[NH3+])O)C)CC(C)C
3292,1c5n,Ic1cccc2c1cc(s2)C(=[NH2+])N
3293,4gja,O=C([C@@H]1C[NH2+]C[C@@H](C1)NS(=O)(=O)c1ccc(cc1)C)NCC(c1ccccc1)c1ccccc1
3294,3skc,COc1[nH]nc2c1cc(cn2)NC(=O)c1c(F)ccc(c1F)NS(=O)(=O)c1ccccc1
3295,6i62,ClC(C(c1ccc(cc1)O)c1ccc(cc1)O)(Cl)Cl
3296,4ciy,O[C@@H]1C[C@@](O)(C=C([C@H]1O)[C@@H](Cc1ccccc1)O)C(=O)O
3297,2zym,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@H](O[C@H](O[C@@H]4[C@H](O[C@H](O[C@@H]5[C@H](O[C@H](O[C@H]1[C@@H]([C@H]2O)O)[C@H](O)[C@H]5O)CO)[C@H](O)[C@H]4O)CO)[C@@H]([C@H]3O)O)CO
3298,5vfm,OC(=O)/C=C/c1ccc(cc1)O
3299,3n4b,O=C(Nc1ccc(cc1)F)Nc1ccc(cc1)S(=O)(=O)N
3300,2qu3,CCCOc1ccc(cc1)c1csc(c1CC(=O)[NH+]=C(N)N)c1ccccc1Cl
3301,6hs0,Clc1cccc(c1)C[NH+]1CC[NH2+]CC1
3302,6dpt,Cn1cnnc1Sc1ccccc1NS(=O)(=O)c1cccc(c1O)Cl
3303,2vf6,OP(C(P(O)(O)O)(Cc1cnc2n1cccc2)O)(O)O
3304,4gwi,OC[C@H]1O[C@@H](O)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O[C@@H]1O[C@@H](C)[C@H]([C@H]([C@@H]1O)O)O)O)O)O[C@@H]1O[C@@H](C)[C@H]([C@H]([C@@H]1O)O)O)NC(=O)C
3305,6pl1,O=C(Nc1nnc(s1)SCc1cc(=O)n2c(n1)ccc(c2)C)Nc1cccc(c1)C(F)(F)F
3306,3byu,C[NH+]1CCN(CC1)c1ccc(cc1)Nc1ncc(cn1)NC(=O)c1cc(ccc1C)NC(=O)c1cccc(c1C)C(F)(F)F
3307,3hy9,ONC(=O)[C@H]([C@H](C(=O)N[C@@H]1[C@H](O)Cc2c1cccc2)Cc1cccc(c1)O)[NH2+]CC1CC1
3308,2bmg,COc1ccc(cc1OCCc1ccc(cc1Cl)Cl)C(=O)NCC1CCN(CC1)c1ccncc1
3309,5o1s,COC(=O)CCC(=O)OC
3310,5kpm,O=C1CC(C)(C)C[C@@H]2[C@@H]1[C@@](C)(c1ccccc1)c1c(N2)[nH]nc1CC(C)(C)C
3311,3v1r,CC([C@@H]1CC[C@H]([C@@H]([C@@H](C1)O)O)O)C
3312,1b4d,OC[C@H]1O[C@](NC(=O)OC)(C(=O)N)[C@@H]([C@H]([C@@H]1O)O)O
3313,4o9v,[NH3+][C@@H]1CC[C@H](CC1)NC(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=[NH2+])N)Oc1ccc(cc1)C(=[NH2+])N
3314,5a3t,CCN(C(=O)C[NH2+]Cc1nccc(c1)C(=O)O)CC[NH+](C)C
3315,1rpa,O[C@@H]([C@@H](C(=O)O)O)C(=O)O
3316,4drn,CC[C@@H]1CCCC[C@@]1(O)C(=O)C(=O)N1CCCC[C@H]1C(=O)O[C@@H](c1cccc(c1)OCC(=O)O)CCc1ccc(c(c1)OC)OC
3317,3snl,Cc1cnccc1c1nc(c2n1c1cc(cc(c1nc2C)Cl)C(F)(F)F)C
3318,2xnm,C[N@@H+]1CC[C@@H](CC1)Oc1ccc2c(c1)n(cn2)c1cc(c(s1)C(=O)N)O[C@@H](c1ccccc1C(F)(F)F)C
3319,2ez5,OC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)Cc1nc[nH]c1)CC(C)C)C)CCC(=O)O)CC(=O)O)Cc1ccc(cc1)O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)CNC(=O)[C@H]([C@H](O)C)[NH3+])CC(C)C
3320,4is6,OC(=O)CC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(C)C)CCC[NH+]=C(N)N)CCC(=O)N)C)CCC(=O)O)[C@H](O)C)Cc1c[nH]c2c1cccc2)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC[NH+]=C(N)N)[NH3+])CCC(=O)N)CC(C)C)Cc1ccc(cc1)O
3321,4m7j,C=CCO[C@@]1(C[C@@H](O[C@@]2(C[C@@H](O)[C@H]([C@H](O2)[C@@H](CO[C@@]2(C[C@@H](O)[C@H]([C@H](O2)[C@@H](CO)O)O)C(=O)O)O)O)C(=O)O)[C@H]([C@H](O1)[C@@H](CO)O)O)C(=O)O
3322,5nfb,COc1cccc(c1)CO[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](CO)O[C@H]([C@@H]([C@H]2O)NC(=O)c2cccc(c2)OC)NC(=O)C)O[C@@H]([C@@H]1O)CO
3323,3ia6,OC(=O)[C@@H](n1nccn1)Cc1ccc(cc1)CCCc1nc(oc1C)c1ccccc1
3324,6e7r,O[C@H](COc1ccc(cc1)NS(=O)(=O)C)C[NH2+]CCc1ccc(c(c1)Cl)Cl
3325,2pfy,O=C1CC[C@H](N1)C(=O)O
3326,5yc3,[NH3+]CCCC[C@@H](C(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)CCC[NH+]=C(N)N)CCCC[NH+](C)C)CCC(=O)N)C)CCC[NH+]=C(N)N
3327,3uf9,CCOP(=S)(Oc1ccc(cc1)[S@](O)C)OCC
3328,2pym,O[C@@H]([C@@H](NC(=O)c1cccc(c1C)O)CSc1ccccc1)C[N@@H+]1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
3329,4gw6,OC(=O)[C@H](c1c(C)nc2c(c1c1ccc(cc1)Cl)cc(cc2)Br)OC(C)(C)C
3330,4ojq,OC(=O)Cc1c[nH]c2c1cc(Br)cc2
3331,5nzq,Nc1cccc(c1)c1cnco1
3332,3ti3,OC[C@H]([C@H]([C@@H]1O[C@H](C[C@@H]([C@H]1NC(=O)C)[NH+]=C(N)N)C(=O)O)OC)O
3333,4yx9,OC(=O)Cc1cc(I)c(c(c1)I)Oc1ccc(c(c1)I)O
3334,1vsn,N=CCNC(=O)[C@H](CC(C)C)[NH2+][C@H](C(F)(F)F)c1ccc(cc1)c1ccc(cc1)S(=O)(=O)N
3335,1t46,C[N@@H+]1CC[N@H+](CC1)Cc1ccc(cc1)C(=O)Nc1ccc(c(c1)Nc1nccc(n1)c1cccnc1)C
3336,4kw6,Cc1nc2ccccc2[n+](c1C)[O-]
3337,3t4n,O[C@@H]1[C@@H](COP(OP(O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
3338,4jlg,O=C([C@H](NS(=O)(=O)c1cc(F)c2c(c1)CC[NH2+]C2)Cc1cccc(c1)C(F)(F)F)N1CCCC1
3339,6dzv,CC[C@H]1C[C@H]2C[N@H+]3[C@@H]1[C@@H](C2)c1[nH]c2c(c1CC3)cc(cc2)OC
3340,6ffn,OC[C@@H]1CCC(=O)N2CCC[C@@H]2C(=O)NC[C@@H](C(=O)N[C@H](C(=O)N1)Cc1ccc(cc1)F)NC(=O)c1noc(c1)C
3341,2hk5,CC[NH+](CCNc1cc(Nc2cc(O)ccc2C)nc(n1)n1cnc2c1cccc2)CC
3342,3o5n,OC(=O)[C@@H]1Nc2c(ccc(c2[C@H]2[C@@H]1CCC2)N(=O)=O)C(=O)O
3343,1iiq,NC(=O)CC[C@@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)[NH2+]C[C@@H]([C@@H](NC(=O)OC(C)(C)C)Cc1ccccc1)O
3344,4ch8,CC(C[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(=O)O)Cc1ccc(cc1)OP(O)(O)O)[NH3+])C
3345,2w2u,O=C[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC[NH+]=C(N)N)[NH3+])CCC(=O)O)CC(C)C)CC(C)C)CCC(=O)O)CC(C)C)Cc1nc[nH]c1
3346,6mx8,COc1cc(ccc1Nc1ncc(c(n1)Nc1ccccc1P(=O)(C)C)Cl)N1CCC(CC1)[N@@H+]1CC[N@H+](CC1)C
3347,3u51,O=C1/C=C\C(=O)N[C@@H](CCCc2ccccc2)C(=O)N[C@@H](CC2CCCCC2)C(=O)N[C@H](C(=O)NCC[C@H](N1)C(=O)N)CCCNC(=O)c1nccnc1
3348,1rbo,O[C@@H]([C@@H]([C@@](C(=O)O)(COP(O)(O)O)O)O)COP(O)(O)O
3349,5t8p,NC(=O)c1ccc2c(n1)c1sccc1CCO2
3350,2y67,OC(=O)CC[C@H](C(=O)O)NS(=O)(=O)c1ccc(cc1)COc1ccc(cc1)/C=C/1\SC(=O)NC1=O
