,pdbid,smiles
229,4eo8,c1c(N(C([C@H]2CC[C@H](C)CC2)=O)[NH+](C)C)c(C([O-])=O)sc1C#CC(C)(C)C
230,4eor,c1(Nc2ccc(S(N)(=O)=O)cc2)nc(OCC2CCCCC2)c2nc[nH]c2n1
231,4f09,Cc1nc2cnc3c(c2n1C1CC[NH2+]CC1)cc[nH]3
232,4f2w,c1nc(N)c2c(c(C[N@@H+]3C[C@H](CSC)[C@@H](O)C3)c[nH]2)n1
233,4f3c,c1nc2c([nH]cc2C[N@@H+]2C[C@H](CSCCCC)[C@@H](O)C2)c(N)n1
234,4f9w,CN(C)c1nnc(-c2cc3ccccc3cc2)c(-c2ccncc2)c1
235,4gfm,c1(C(NC2=CC=NC(=O)C2)=O)c(Cl)cccc1Cl
236,4gid,CC(C)CNC(=O)[C@H]([C@@H](C)O)[NH2+]C[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(=O)(=O)C)c1
237,4gkm,[O-]C(=O)c1cc(C)ccc1Nc1ccccc1C([O-])=O
238,4gr0,O=C([C@H](Cc1onc(c1)c1ccc(cc1)c1cc(Cl)ccc1)CP(=O)(=O)c1ccc(Br)cc1)N[C@H](C(=O)N[C@H](C(=O)N)C)C
239,4hge,c1n2c(c(C(Nc3cc(C)nn3-c3cccc(Cl)c3)=O)cn2)ncc1
240,4ih5,c1(NNc2ccccc2)c2c(ncn1)n[nH]c2
241,4ih7,O=C1N=CC=CC1c1cccc(C(C)(C)C)c1
242,4ivb,C[C@@H](O)c1n([C@H]2CC[C@H](C#N)CC2)c2c(n1)cnc1c2cc[nH]1
243,4ivc,C[C@@H](O)c1n([C@H]2CC[C@H](CC#N)CC2)c2c(n1)cnc1c2cc[nH]1
244,4ivd,C[C@@H](O)c1n([C@H]2CC[C@H](CCC#N)CC2)c2c(n1)cnc1c2cc[nH]1
245,4j21,c1(=O)cc(C)c2c([nH]1)cc(-c1c(Cl)cc(N)cc1)cc2
246,4j28,O[C@@H]1[C@H](O)[C@H](C)[NH2+][C@H]1c1[nH]c2ccccc2n1
247,4j3l,C(COC)NC(c1ccc(-c2ccc3c(C)cc(=O)[nH]c3c2)c(Cl)c1)=O
248,4jfs,COc1ccc([C@H]2[C@H](O)[C@H](O)[C@H](C)[N@H+]2C)cc1
249,4jia,COc1ccc(-c2cccc3[n+]2nc(Nc2ccc(N4CC[NH+](C)CC4)cc2)[nH]3)cc1
250,4jsz,c1ccc(S(=O)(=O)N)cc1
251,4jxs,c1cc(C([O-])=O)ccc1CNS(=O)(=O)c1ccsc1C([O-])=O
252,4k18,c1cc(C#N)ccc1Cc1cc(O)n2c(n1)c(C(=O)Nc1ccc(F)cc1)cn2
253,4k77,c1c[nH]c(=O)c2c1c(NC1CCCCC1)ncn2
254,4kz6,C[C@@H]1CCC[C@H](C([O-])=O)N1C(=O)CCS
255,4kzq,c1ccc2c(c1)oc(-c1ccc(O)cc1)cc2=O
256,4kzu,c1c(=O)c2ccccc2oc1-c1ccc(Br)cc1
257,4llx,Cc1cc(C)nc(N)n1
258,4lzs,c1(C(C)=O)c(CC)c(C(NC)=O)[nH]c1C
259,4m0y,c1ccc2c(c1)cccc2-n1cc(NC(=O)N)c(C(=O)N)n1
260,4m0z,n1(-c2cccc3c2cc(OC)cc3)nc(C(N)=O)c(NC(N)=O)c1
261,4mgd,c1cc(O)ccc1C(C(Cl)(Cl)Cl)c1ccc(O)cc1
262,4mme,Clc1ccc([C@@]2(O)c3ccccc3C3=[N+]2CCN3)cc1
263,4ogj,C1CCC[NH+]1CCOc1ccc(Nc2nc(Nc3cc(S(=O)(=O)NC(C)(C)C)ccc3)c(C)cn2)cc1
264,4owm,[O-]C(=O)c1cccc(F)c1N
265,4pcs,c1ccccc1C#C[C@@H]1[NH2+][C@@H](C)[C@@H](O)[C@H]1O
266,4qac,C1CC(C)CCN1c1cc(-c2ccc(C(F)(F)F)cc2)nc(N)n1
267,4qd6,c1c(S(c2ccccc2)(=O)=O)cc(N[C@H]2CC[C@H](O)CC2)nc1Nc1cc(-c2ccccc2)[nH]n1
268,4rfm,C[C@@]12Cc3n[nH]c(C(=O)Nc4cnn([C@@H]([C@H]5CCCCS5(=O)=O)c5ccccc5)c4)c3C[C@@H]1C2(F)F
269,4tmn,C(=O)(OCc1ccccc1)N[C@H](P(=O)(=O)N[C@H](C(=O)N[C@H]([C-](=O)=O)C)CC(C)C)Cc1ccccc1
270,4twp,O=C(NC)c1ccccc1Sc1ccc2c(c1)n[nH]c2/C=C/c1ncccc1
271,4ty7,c1(-c2ccc3c(c2)n[nH]c3N)c(Cl)[nH]c([C@H](Cc2ccccc2)NC([C@H]2CC[C@H](C[NH3+])CC2)=O)n1
272,4u4s,c1nccc2c1S(=O)(=O)NCN2CC
273,4w9c,CC(C)(C)CC(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2ocnc2)cc1
274,4w9h,CC(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1
275,4w9i,CC(=O)N1C[C@H](O)C[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1
276,4w9l,CC(=O)N[C@@H](C(C)(C)C)C(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1
277,4wiv,o1c(C)c(-c2ccc(-c3c(NC(C)(C)C)[n+]4c([nH]3)cncc4)cc2)c(C)n1
278,4x6p,n1c(-c2cc3c(cc2)c(N)n[nH]3)c[nH]c1[C@@H](NC(/C=C/c1cc(Cl)ccc1-n1cnnn1)=O)Cc1ccccc1
279,5a7b,C#Cc1cc(C#CCOc2ccccc2)cc(C[NH+]2CCC([NH+](CC)CC)CC2)c1O
280,5aba,[NH+]1(C2CC[NH+](Cc3cc(Cl)cc(Br)c3O)CC2)CCC(O)CC1
281,5c28,c1(N)nc(C2CC2)nc(Cl)c1C
282,5c2h,c1(NCc2c(C)nc(C)s2)nc(OCCCc2ccc3c(n2)cccc3)nc(Cl)c1C
283,5dwr,[C@@H]1(C)C[C@H]([NH3+])C[C@H](c2c(NC(c3ccc(F)c(-c4c(F)cccc4F)n3)=O)cncc2)C1
284,5tmn,C(=O)(OCc1ccccc1)NCP(=O)(=O)N[C@H](C(=O)N[C@H]([C-](=O)=O)CC(C)C)CC(C)C
