,pdbid,smiles
4487,4g19,SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)[NH3+]
4488,6gy0,CC(=O)Nc1sc(c(n1)C)c1cc2CNC(=O)c2c(c1)S(=O)(=O)N
4489,5ddf,CC1(C)CN=C(S1)N1CCN(CC1)c1ncnc2c1cc(s2)C(C(F)(F)F)(F)F
4490,2r4f,O[C@@H](C[C@H](CC(=O)O)O)CCc1c(C(C)C)c(nn1c1ccc(cc1)F)C(=O)N([C@@H](c1ccccc1)C)C
4491,5q0v,Clc1ccc(cc1)c1nc2c(n1[C@H](C(=O)Nc1ccccc1F)C1CCCCC1)cc(c(c2)F)F
4492,2ovx,O=C1NC(=O)C(C(=O)N1)([NH+]1CCN(CC1)c1ncccn1)c1ccc(cc1)Oc1ccccc1
4493,6o95,OC[C@]1(C)Oc2c(C1)cc(c(c2)N1CCOCC1)NC(=O)c1cnn2c1nccc2
4494,5wae,OB(OP(O)(O)O)CNS(=O)(=O)Cc1cccc(c1)C(=O)O
4495,6mim,C/C=C/C(=O)NCCCC[C@@H](C(=O)N[C@H](C(=O)O)CO)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@H](CCC(=O)N)[NH3+])C)CCC[NH+]=C(N)N
4496,4r75,OC[C@@]1(O)O[C@@H]([C@H]([C@@H]1O)O)[C@@H](COP(O)(O)O)O
4497,4pge,NC(=O)C[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)O)Cc1c[nH]c2c1cccc2)C)Cc1ccc(cc1)O)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)[NH3+])C
4498,5y5u,O[C@@H]1CCN(CC1)c1nc(N[C@@H]2C=Cc3c(C2)cnn3C)c2c(n1)cc[nH]c2=O
4499,1lcp,[NH3+][C@H](P(O)(O)O)CC(C)C
4500,6bmi,OC[C@@H](C(=O)O)[NH3+]
4501,6edr,O[C@@H]1[C@H](O)[C@H](S[C@H]1N1CC=CC(=C1)C(=O)N)COP(OP(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)(O)O)(O)O
4502,5k1f,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cnc2c1nc[nH]c2=O)COP(O)(O)O
4503,1npa,O=C(N[C@H]([C@H](C[C@@]1(NC=C(C1=O)[C@@H]1[C@H](OC(=O)N)Cc2c1cccc2)Cc1ccccc1)O)Cc1ccccc1)O[C@@H]1COCC1
4504,3ixg,OB(c1cc2c(s1)cccc2)O
4505,4aji,COc1cc(ccc1OC)CC(C(=O)O)C(=O)O
4506,4ci1,O=C1CC[C@@H](C(=O)N1)N1C(=O)c2c(C1=O)cccc2
4507,6q5b,O=CN1C[C@@H](CC[C@H]1C(=O)N)[NH2+]OS(O)(O)O
4508,6hp0,CCC(O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)n1nnc(c1)CO)C(=O)O)CC
4509,3ddq,CC[C@@H](Nc1nc(NCc2ccccc2)c2c(n1)n(cn2)C(C)C)CO
4510,2clf,O=C(c1ccc(cc1)OC(F)(F)F)NCCOP(O)(O)O
4511,3b24,CCSc1nc(C)nc(n1)N
4512,2yek,CCNC(=O)C[C@@H]1N=C(c2ccc(cc2)Cl)c2c(n3c1nnc3C)ccc(c2)OC
4513,4whs,Fc1ccc(c(c1)O)O
4514,6f9v,[NH3+]CCCC[C@@H](C(=O)NC[C@@H](C(=O)O)CC1(CCCC1)C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)O)NS(=O)(=O)C
4515,5w38,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)OC[C@@H]([C@H]2O)NC(=O)C)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@@H]1O)O)O)O)NC(=O)C
4516,3usx,CCCCCCCCCCCCCC(=O)O
4517,2fxu,C/C=C/C(=O)C[C@H]1CC[C@@H]([C@@H](O1)CC(=O)NC[C@@H]([C@@H](C(=O)NCCC[C@H]1O[C@@]2(CCC[C@H](O2)CC[C@@H](/C=C(/[C@@H](O)C)\C)C)CC[C@@H]1C)C)O)C
4518,4y64,O=c1ccn(c(=O)[nH]1)[C@@H]1O[C@@H]([C@H]([C@H]1O)O)CNC(=O)[C@H]([NH3+])C
4519,4m2u,CC[NH2+][C@H]1C[C@H](C)S(=O)(=O)c2c1cc(s2)S(=O)(=O)N
4520,2e92,OP(C(P(O)(O)O)(Cc1cnc2n1cccc2)O)(O)O
4521,4u7t,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CO)CCCC[NH3+])CCC[NH+]=C(N)N)C)[C@H](O)C)CCC(=O)N)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)CCC[NH+]=C(N)N
4522,3fr4,OC(=O)c1cccc2c1n(Cc1ccccc1C(F)(F)F)c1c2CCCC1
4523,4b6u,O[C@@H]1[C@@H](COP(OP(O)(O)O)(O)O)O[C@H]([C@@H]1O)[N]1=C2NC(=[NH+]C(=O)[C@@H]2[N@@H+](C1)C)N
4524,3rlq,COc1cc(c(cc1Cl)Cl)c1nc(C)nc2c1c(C#N)c[nH]2
4525,3ecn,CC(Cn1c(=O)n(C)c(=O)c2c1nc[nH]2)C
4526,3wbl,CCOc1ccc(cc1)Nc1c(C)c(N[C@H]2CCC[NH2+]C2)nc2n1ncc2
4527,3qw8,SC[C@@H](C(=O)N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CS)[NH3+])CCC[NH+]=C(N)N
4528,5exw,O[C@@H]1[C@@H](COP(OP(OP(O)(O)O)(O)O)(O)O)O[C@H]([C@@H]1O)n1ccc2c1ncnc2N
4529,5usf,O=C([C@H](Cc1ccc(cc1)O)[NH3+])NS(=O)(=O)OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N
4530,5yj8,[NH3+]Cc1ccc2c(c1)n(C)c(=O)n2C
4531,6bxy,N#Cc1cc2c(n1C[C@@H]1CNC(=O)CO1)ccc(c2C)C[N@@H+]1CC[C@H](CC1)Nc1ncnc2c1cc(s2)CC(F)(F)F
4532,4jfx,[NH3+]CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C)Cc1ccc(cc1)OP(O)(O)O)[C@H](O)C)C(C)C)C(C)C)Cc1ccc(cc1)O)CC(=O)N
4533,6ar2,CSCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CCC[NH+]=C(N)N)CCCC[NH3+])NC(=O)[C@H]([C@H](OP(O)(O)O)C)NC(=O)CNC(=O)[C@H](CC(=O)O)[NH3+]
4534,4fe6,C/N=C(\[C@H]1C(=O)Nc2c1cc(cc2)S(=O)(=O)N(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)CC(C)C)/C
4535,5f39,O=c1[nH]cnc2c1ccnc2c1cscn1
4536,3g6m,Cn1cnc2c1c(=O)n(C)c(=O)n2C
4537,5am4,O=C1Nc2c(C31CCOCC3)cc(cc2)C1CCCCC1
4538,5tuo,Nc1nnc(s1)S(=O)(=O)N
4539,2jbk,OC(=O)[C@H](Cn1oc(=O)[nH]c1=O)[NH3+]
4540,5d3c,ONC(=O)C[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N)CCC(=O)O)CCC(=O)O)Cc1onc(c1)c1ccc(cc1)c1cccc(c1)Cl
4541,5lkr,COCCN(C(=O)c1ccc2c(c1)cccc2)C[C@H]1CCC[N@@H+](C1)CC#C
4542,1b57,ONC(=O)COP(O)(O)O
4543,5yl2,COc1ccc(cc1O)/C=C/C(=O)c1ccc(c2c1OC(C)(C)C=C2)OC
4544,2wl0,COC(=O)N[C@H](C(=O)N[N@@H+](Cc1ccc(cc1)c1ccccn1)CC[C@](C(=O)N[C@@H]1[C@H](O)Cc2c1cccc2)(Cc1ccccc1)O)C(C)(C)C
4545,4jvj,Cc1ccc(cc1)c1sc2c(c1)c(ncn2)NC(P(O)(O)O)P(O)(O)O
4546,3m53,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)O)CCCC[NH3+])CCC[NH+]=C(N)N)CC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CO)CCCC[NH3+])CO
4547,4wvs,N#N=NCCOc1ccc(cc1)C[C@@H](C(=O)O)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H]([NH2+]C)C)CC#C)Cc1ccccc1
4548,5mnb,Nc1ccccn1
4549,4uwl,O=C(C(C)C)CN1C2=[N+](CC[C@H]1C(F)(F)F)C(=O)CC(=N2)N1CCOC[C@H]1C
4550,1f47,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(=O)O)C)CCC(=O)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H]([C@H](CC)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)C)CC(=O)O)Cc1ccc(cc1)O)CC(C)C)CC(=O)O)C)Cc1ccccc1)CC(C)C)CCC[NH+]=C(N)N
4551,3hku,NS(=O)(=O)OC[C@]12OC[C@@H]3[C@H]([C@@H]2OC(O1)(C)C)OC(O3)(C)C
4552,5myk,OC[C@@H](C(=O)O)NC(=O)[C@@H](NC(=O)[C@H](Cc1nc[nH]c1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H]1CCC(=O)N1)Cc1ccccc1)CC(=O)O
4553,1dbj,O[C@@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2=O)C)C
4554,6ma1,COc1ccccc1[C@H](C(=O)N(Cc1cccs1)CC(=O)O)NS(=O)(=O)c1cc2ccc(=O)[nH]c2cc1Cl
4555,4yb6,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cnc2c1ncnc2N)COP(O)(O)O
4556,6fug,[NH3+]Cc1cccc(c1)Nc1[nH]nc2c1c(ncn2)Nc1cccc(c1)O
4557,6hvs,N#N=N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc1ccc(cc1)C[NH3+])CCS(=O)(=O)C)CC(C)C)Cc1ccccc1
4558,5g42,Clc1ccc2c(c1)ccn2C(=O)N
4559,2wou,Cc1ccc(c(n1)C)Oc1ccnc(c1)Nc1ccc(cc1)S(=O)(=O)N
4560,1bl6,Fc1ccc(cc1)c1ncn(c1c1ccncc1)CC1CC1
4561,3s45,CC(CN(S(=O)(=O)c1ccc(cc1)N)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)O)C
4562,6eh2,CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H]([C@H](CC)C)C(=O)O)C)CC(=O)N)CCC[NH+]=C(N)N)CO)[C@H](O)C)CCC[NH+]=C(N)N)CO)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@H]([C@H](O)C)[NH3+])Cc1ccc(cc1)O)C)CC(=O)O)Cc1ccccc1)C
4563,5lvl,O=c1c2ccccc2c2c3c1cccc3n[nH]2
4564,3wmc,Cc1nnc(s1)C[NH2+]CC[N@H+]1[C@H](O)c2cccc3c2c([C@H]1O)ccc3N(C)C
4565,5ujv,OC(=O)C[C@@H](/C=C/[C@@]1(O)C(=CC(=O)CC1(C)C)C)C
4566,3nes,OC(=O)COc1cc(C)c(c(c1)C)Cc1ccc(c(c1)C(C)C)O
4567,4f3k,OC(=O)[C@H](CCSC[C@H]1C[N@H+](C[C@@H]1O)Cc1c[nH]c2c1ncnc2N)[NH3+]
4568,2v77,OC(=O)CC[C@@H](C(=O)O)C[C@H](C(=O)O)C[C@@H](C(=O)O)C
4569,2jk9,CC(C[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)O)C)CC(=O)N)CC(=O)N)CC(=O)N)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)N)[NH3+])CCC(=O)O)C
4570,4k6v,OC[C@H]([C@H]([C@@H]1O[C@](OCCCn2nnc(c2)C[N@H+](Cc2nnn(c2)CCCO[C@@]2(C[C@H](O)[C@H]([C@@H](O2)[C@@H]([C@@H](CO)O)O)NC(=O)CC)C(=O)O)Cc2nnn(c2)CCCO[C@@]2(C[C@H](O)[C@H]([C@@H](O2)[C@@H]([C@@H](CO)O)O)NC(=O)CC)C(=O)O)(C[C@@H]([C@H]1NC(=O)CC)O)C(=O)O)O)O
4571,3p2h,CCCCCCCC(=O)NC1=CC(=O)CCC1
4572,4arw,CCCCN1C(=O)NC(=O)[C@@H](C1=N)N(S(=O)(=O)c1ccccc1)C
4573,5cuu,CCCCn1ccn(c1)CC(P(O)(O)O)(P(O)(O)O)O
4574,1rne,CCCCNC(=O)[C@H](C(C)C)C[C@@H]([C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](CS(=O)(=O)C(C)(C)C)Cc1ccccc1)CC1CCCCC1)O
4575,5ta6,COc1cc(ccc1Nc1ncc2c(n1)N(C1CCCC1)[C@@H](c1n2cnc1C#N)CC)C(=O)N[C@@H]1CC[N@H+](CC1)C
4576,4ko8,O[C@@H]1[C@@H](COP(OP(OP(S)(O)O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
4577,5eud,OCC#Cc1ccc(cc1)[C@H](NC(=O)c1noc(c1)C)C[NH2+]Cc1cc(C)c(cc1C)OC
4578,6f1n,COc1ccc(cc1OCCCC(=O)O)c1c(C#N)c(N)nc2c1c(N)c(s2)C(=O)N
4579,2pv2,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CCCC[NH3+])CCC[NH+]=C(N)N)Cc1ccccc1)[C@H](CC)C)CC(=O)O)Cc1c[nH]c2c1cccc2)Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)N)[NH3+])Cc1ccccc1)CC(C)C
4580,5alf,CCCN(S(=O)(=O)c1ccc2c(c1)nc([nH]2)c1ccccc1)CCC
4581,3q4l,CC(C[C@@H](C(=O)N[C@H](C(=O)O)Cc1ccc(c(c1)Cl)Cl)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CCC(=O)N)CC1CCCCC1)CC(=O)O)C
4582,6d59,Clc1cc(c2c(C)n[nH]c2C)c2c(c1)n(Cc1cc(C)c(c(c1)C)F)c(n2)N1CC[NH2+]CC1
4583,5ap3,COc1cc(ccc1Nc1ncc2c(n1)n(C1CCCC1)c(=O)n2C)O[C@@H]1CC[N@H+](CC1)C
4584,4z83,Brc1ccc(s1)C(=O)[C@H]1C[NH2+]C[C@@H]1c1ccc2c(c1)nc[nH]c2=O
4585,2itk,NC(=O)CC[C@@H](C(=O)N)NC(=O)[C@H](Cc1ccc2c(c1)cccc2)NC(=O)[C@@H]1CCCCN1C(=O)[C@@H]([C@@H](OP(O)(O)O)C)NC(=O)[C@@H]([NH3+])C
4586,3zh8,[NH3+][C@@H](Cc1ccccc1)CNc1nc(nc2c1c1CCCCc1s2)c1ccncc1
4587,4tya,OC(=O)c1ccc(cc1)C(F)(F)F
4588,4jaz,Oc1ccc(cc1)/C=C/c1cc(O)cc(c1)O
4589,3bxh,OC[C@@]1(O)O[C@@H]([C@H]([C@@H]1O)O)COP(O)(O)O
4590,2y4l,O[C@@H]1[C@@H](COP(OP(O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1[nH]c(N)[nH+]c2=O
4591,1a5v,CC(=O)Nc1cc(cc2c1c(O)cc(c2)S(=O)(=O)O)S(=O)(=O)O
4592,1r78,COc1cc[nH]c1/C=C/1\C(=O)Nc2c1c(C#C[C@H]([C@H]([C@H](O)C)[NH3+])O)c(cc2)F
4593,4oya,Nc1nonc1C(=O)c1cccc(c1)OCc1nc2c([nH]1)cccc2
4594,3bls,Nc1cccc(c1)B(O)O
4595,4djy,CC#Cc1cncc(c1)c1cccc(c1)[C@]1([NH+]=C(N(C1=O)C)N)C1CC1
4596,5k6s,CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C)CC(=O)O)CC(=O)O)CCC(=O)O)[C@H](CC)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)CC)CC(C)C)COP(O)(O)O)C
4597,4rpo,Clc1cc(Cl)c(c(c1)Cl)O
4598,6g6y,CC(=O)N1[NH2+][C@@H](S[C@@]1(C)c1ccccc1)NC(=O)C
4599,1d4w,[NH3+]CCCC[C@@H](C(=O)O)NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](CC)C)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@H](CO)[NH3+])CC(C)C)Cc1ccc(cc1)OP(O)(O)O)C)CCC(=O)N)CCC(=O)N
4600,1tnh,[NH3+]Cc1ccc(cc1)F
4601,3o84,OC(=O)c1cc(nc2c1cnn2Cc1ccncc1)c1ccccc1
4602,4de7,C[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ccc(=O)[nH]c1=O
4603,6gx3,ONC(=O)c1sc2c(c1)c(Cl)ccc2
4604,6d07,OC[C@@H](C(=O)N[C@H](C(=O)NCC(=O)O)[C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@H](CCCC[NH3+])[NH3+])CCC(=O)N)C)CCC[NH+]=C(N)N)CCCC[N+](C)(C)C
4605,3gpj,O=C(N[C@H](C(=O)O)C(C)C)N[C@H](C(=O)N[C@H]1CCCCNC(=O)CC[C@@H](NC1=O)C(C)C)C(C)C
4606,4pd9,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N
4607,3g3m,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cc(F)c(=O)[nH]c1=O)COP(O)(O)O
4608,3wk6,C[C@@H]1CN=C(S1)NCCc1ccccc1
4609,6hzv,OCCn1c(=O)n(c2c1cnc(n2)c1cnc2n1cc(C#N)cc2)C1CCOCC1
4610,3wqw,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@H]([C@@H]([C@H]2O)[NH3+])O[C@@H]2[C@@H](CO)OC(=O)[C@@H]([C@H]2O)[NH3+])[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1[NH3+])O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1[NH3+])O)O)O)[NH3+]
4611,4iho,CC(C[C@@H](C(=O)O)NC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CCC(=O)O)[NH3+])CCC[NH+]=C(N)N)CC(=O)N)CCC(=O)N)CC(=O)O)C
4612,1ym1,O=C(N[C@@H](c1cccc(c1)C(=O)O)B(O)O)Cc1cccs1
4613,5w6r,[NH3+]CCC(=O)N[C@H]1CNC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC[N@H+]2[C@@]1(O)O2)NC(=O)[C@@H](NC(=O)C)CCCc1ccccc1)CC(C)C)CCC(=O)O)Cc1ccc(cc1)O)Cc1c[nH]c2c1cccc2
4614,5o1d,CCCOc1cc(C(=O)O)c(c(c1n1cccc1)I)O
4615,4xqb,OC[C@H]([C@H]([C@@H]1O[C@](OCCc2nnn(c2)CC[N@H+](CCn2nnc(c2)CCO[C@@]2(C[C@H](O)[C@H]([C@@H](O2)[C@@H]([C@@H](CO)O)O)NC(=O)C)C(=O)O)CCn2nnc(c2)CCO[C@@]2(C[C@H](O)[C@H]([C@@H](O2)[C@@H]([C@@H](CO)O)O)NC(=O)C)C(=O)O)(C[C@@H]([C@H]1NC(=O)C)O)C(=O)O)O)O
4616,4awp,O=C(c1ccc(nc1)N1[C@@H]2CC[C@H]1C[C@H](C2)NC(=O)c1cc(C)c(cc1C)C(=O)N)NCc1ccccc1
4617,4io5,C[C@H]([NH3+])C(=O)O
4618,5cxh,COc1cc(ccc1OC)c1nc(O[C@@H]([C@H]2CNC(=O)C2)C)c2c(c1)ncs2
4619,2f80,CC(CN(S(=O)(=O)c1ccc(cc1)N)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)C
4620,1eub,ONC(=O)[C@H](N(S(=O)(=O)c1ccc(cc1)OC)Cc1cccnc1)C(C)C
4621,5mks,COCCC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1c(NCc2ccc(cc2)Cl)nc2c1ncnc2N
4622,5whc,C[N@@H+]1CC[C@H](CC1)c1noc(n1)c1ccc(cc1)O
4623,2xkf,COc1cc(cc(c1OC)OC)c1cnc(c(n1)N1CCC(CC1)C(=O)O)N
4624,3v5t,CCOc1ccc2c(c1)ccc(c2)c1nn(c2c1c(N)ncn2)C[C@@H]([NH+](C)C)C(C)C
4625,3eky,COC(=O)N[C@@H](C(C)(C)C)C(=O)N[N@@H+](Cc1ccc(cc1)c1ccccn1)C[C@@H]([C@H](Cc1ccccc1)NC(=O)[C@H](C(C)(C)C)NC(=O)OC)O
4626,3eyg,N#CCC(=O)N1CC[C@H]([C@H](C1)N(c1ncnc2c1cc[nH]2)C)C
4627,4io6,CSCC[C@H]([NH3+])C(=O)O
4628,4hiq,OC(=O)c1ccc(c(c1)OCCCc1c(C)n[nH]c1C)F
4629,3eqr,COC(CCn1nc(c2c1nc(nc2)Nc1ccc(cc1)N1CC[NH2+]CC1)Nc1c(C)cccc1C)(C)C
4630,4ufk,OC[C@H]1[NH2+]C[C@H]([C@H]1O)O
4631,3eys,NC(=[NH+]CCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(=O)O)Cc1nc[nH]c1)NC(=O)[C@@H](NC(=O)[C@@H]1CCC(=O)N1)Cc1ccccc1)N
4632,4tnw,CCCCCC(=O)O[C@H](COP(OCC[N+](C)(C)C)(O)O)CO
4633,3oyl,CCN1C[C@H](C)n2c(C1=O)c(O)c1c2c(nn(c1=O)Cc1ccc(c(c1)Cl)F)C(=O)NC
4634,4an3,OC[C@@H](CONC(=O)c1ccc(c(c1Nc1ccc(cc1F)I)F)F)O
4635,3kmy,Clc1cccc(c1)CCc1cccnc1N
4636,4bc5,FC[C@H]([C@@H](C(=O)CO)O)O
4637,4w4w,O=C(Nc1cnn(c1)c1cccc(c1)C(=O)Nc1ccnc(c1)C)Nc1ccccc1
4638,1p02,C[C@@H](B(O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)C
4639,5ttv,CCC(=O)Nc1cccc(c1)c1ncnc2c1cc[nH]2
4640,1xpc,Oc1ccc(cc1)[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(cc1)OC[C@H]([NH+]1CCCC1)C
4641,5yas,OC(C(F)(F)F)(C(F)(F)F)O
4642,2a4z,O=C1NC(=O)/C(=C/c2ccc3c(c2)OC(O3)(F)F)/S1
4643,1hef,COC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](C[C@@H]([C@@H](NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)C)Cc1ccccc1)O)Cc1ccccc1
4644,3ce0,C[NH+](CC(=O)N[C@@H]1CC[C@@H]2[C@H](C1)[C@H]1CCCC[C@@H]1[C@H]([NH2+]2)O)C
4645,1zsr,OC(=O)CC[C@@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)[NH2+]C[C@@H]([C@@H](NC(=O)OC(C)(C)C)Cc1ccccc1)O
4646,4q6d,NS(=O)(=O)c1ccc(cc1)/N=N/N1CCCCCC1
4647,4yxd,CC(Oc1cccc(c1)NC(=O)c1ccccc1C(F)(F)F)C
4648,6e05,O[C@@H]1[C@@H](COP(OP(OP(O)(O)O)(O)O)(O)O)O[C@H]([C@@H]1O)N1CC[C@H](NC1=O)[NH3+]
4649,4a7i,CC([N@@H+]1CC[C@H](CC1)NS(=O)(=O)CCNC(=O)c1ccc(s1)Cl)C
4650,4bdd,O=C(NC(C)(C)C)Nc1ccc2c(c1)nccn2
4651,6hzd,NC(=[NH+]CCC[C@@H]1NC(=O)[C@H](CCC[NH+]=C(N)N)NC(=O)[C@H](CCC[NH+]=C(N)N)NC(=O)CCCC(=O)NCCCC[C@H](NC1=O)C(=O)N[C@H](C(=O)NCc1ccc(cc1)C(=[NH2+])N)CCC[NH+]=C(N)N)N
4652,5oyd,OC[C@H]1O[C@@H](NC(=O)C)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H](CO[C@H]2OC[C@H]([C@@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O[C@@H]1O[C@H](CO[C@H]2OC[C@H]([C@@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)O
4653,3u9n,O=C(c1csc(n1)c1ccc2c(c1)cco2)Nc1ccccc1N1CC[NH2+]CC1
4654,4jfj,COc1cc(OCCN2CC[C@@H]3N([C@H](C2=O)CCC3)S(=O)(=O)c2ccc3c(c2)scn3)ccc1OC
4655,4e9d,OC[C@@H](C(=O)N[C@@H]([C@H](OP(O)(O)O)C)C(=O)N[C@H](C(=O)O)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)CCc1cc2c(s1)cccc2)CC(=O)O)CC(C)C)Cc1c[nH]cn1
4656,6eeo,O=C(Nc1cc(cc(c1O)N(=O)=O)S(=O)(=O)N)Nc1ccc(c(c1)C)F
4657,6oos,CC(CN(S(=O)(=O)c1ccc(cc1)N)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)C
