,pdbid,smiles
4746,4fzc,CC(CCCCC/C=C/C=C/C(=O)N[C@H](C(=O)N[C@H]1C[C@@H](O)CCNC(=O)CC[C@@H](NC1=O)C)[C@H](O)C)C
4747,5sz9,Cc1ccc(c(n1)NCc1ccco1)C(=O)N1CCCCCC1
4748,2ce9,CSCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)Cc1c[nH]c2c1cccc2)CCC[NH+]=C(N)N)Cc1c[nH]c2c1cccc2)[NH3+]
4749,1xn3,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H]([C@H](CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)Cc1ccccc1)CCC(=O)O)C)C(C)C)O)CC(C)C)CC(=O)N)C(C)C)CCC(=O)O)CO)[C@H](CC)C)CCC(=O)O)CCC(=O)O)[C@H](O)C)[NH3+]
4750,3snd,OC[C@@H](NC(=O)[C@H](CC(C)C)[NH3+])CCC(=O)N
4751,3umx,O=C1[C@@H](Oc2c1ccc(c2C[NH+]1CCCCCC1)O)Cc1c[nH]c2c1cccc2
4752,2wmr,O=c1[nH]cnc2c1c1CCCCc1s2
4753,3kdt,COC(=O)N(Cc1cccc(c1)OCc1nc(oc1C)c1ccc(cc1)Cl)CC(=O)O
4754,4p90,OCc1ccc(c(c1)C(=O)c1c[nH]c2c1cc(cn2)c1cnn(c1)C1CC[NH2+]CC1)Cl
4755,2wez,COc1cccc(c1)C[NH2+]C[C@H]([C@@H](NC(=O)c1cc(N2CCCC2=O)c2c(c1)n(CC)cc2)Cc1ccccc1)O
4756,1f74,OC[C@H]([C@H]([C@@H]([C@H](NC(=O)C)CCC(=O)C(=O)O)O)O)O
4757,3nzx,O=C(OC(C)(C)C)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCc1ccccc1)C[C@@]1(O)C(=O)Nc2c1cccc2)C)Cc1ccc(cc1)OCc1ccccc1
4758,2g19,Oc1c(ncc2c1cccc2I)C(=O)NCC(=O)O
4759,4nbn,Oc1ccccc1CNc1ncnc(c1)NCc1ccccc1O
4760,5l2w,OCC[C@@H]1CCCCN1c1cc(NCC2=CC=CN(C2)O)n2c(n1)c(CC)cn2
4761,6mjj,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@H]([C@@H]([C@@H](CCCCCCCCCCCCCC)O)O)CO[C@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)OCc1ccc(c(c1)Cl)Cl
4762,4o28,Fc1cc(F)cc(c1)S(=O)(=O)c1ccc(cc1)CNC(=O)c1ccc2n(c1)ccn2
4763,1nfu,Clc1ccc2c(c1)sc(c2)S(=O)(=O)N1CCN(C(=O)C1)Cc1cccc(c1)C(=[NH2+])N
4764,5l7g,Cc1noc(c1c1ccc(cc1)CNS(=O)(=O)C1(C)CC1)COc1cccc(c1F)F
4765,5un9,CCN[C@H]1S[C@@H]2[C@H](N1)[C@@H](O)[C@@H]([C@H](O2)CO)O
4766,6oin,O=C(c1ccccc1F)NNS(=O)(=O)c1ccc2c(c1)cccc2
4767,3h8b,O=C(N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCCC1CCCCC1)C[C@H]1CCCC=C1)CCC[NH+]=C(N)N)C/C=C\CNC(=O)Cc1ccc(cc1)c1ccccc1)C[C@H]1CC[C@@H](C=C1)C1CCCCC1
4768,4x5q,OC[C@H]1O[C@H](Oc2ccc(cc2)n2ccc3c2ccc(c3)N(=O)=O)[C@H]([C@H]([C@@H]1O)O)O
4769,6dhu,OC(=O)c1cc(ccc1C(=O)O)C(=O)O
4770,6eiz,OC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C
4771,5ime,CNc1ncc2c(n1)n(CCC[NH3+])c(=O)c(c2)c1ccc(cc1Cl)n1ccnc(c1=O)C
4772,1wxz,C[C@@H]([C@@H](n1cnc(c1)C(=O)N)CCc1cccc2c1oc(n2)c1ccc(cc1)Cl)O
4773,5o3r,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cnc2c1ncnc2N)COP(O)(O)O
4774,4x2l,Fc1ccc(c(c1)F)[C@]1(C)CCSC(=[NH2+])N1
4775,4muw,CNc1nccc(c1)c1cccnc1Oc1ccc(cc1)Nc1nc2c([nH]1)ccc(c2F)F
4776,3dp0,O=C(c1ccc2c(c1)cccc2)/N=N\Cc1cc(Br)c(c(c1O)Br)O
4777,5gmm,Fc1cccc(c1)C1=C(OC(C1=O)(C)C)c1ccc(cc1)S(=O)(=O)N
4778,6nng,COc1cc(cc(c1OC)OC)c1nccc2c1nc([nH]2)c1ccc2c(c1)[nH]cc2
4779,5l15,CCC(O[C@@H]1C[C@H](C[C@@H]([C@H]1NC(=O)C)[NH3+])C(=O)O)CC
4780,3umo,O[C@@H]1[C@@H](COP(OP(OP(O)(O)O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
4781,3m57,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)O)CCCC[NH3+])CCC[NH+]=C(N)N)CC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CO)CCCC[NH3+])CO
4782,2iku,COCCCN1c2cc(ccc2CC[C@H]1c1ccccc1)c1c(N)nc(nc1CC)N
4783,1r6g,OC(=O)Cc1cc(Br)c(c(c1)Br)Oc1ccc(c(c1)C(=O)NCCc1ccccc1)O
4784,2d06,Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C
4785,4jfl,COc1ccc(cc1OC)OCCN1C[C@H]2CCC[C@@H](C1=O)N2S(=O)(=O)c1ccc2c(c1)sc(=O)[nH]2
4786,6nss,O=C(Nc1c(nc2n1ccnc2C)c1ccccc1)CN1c2ccccc2Oc2c1cccc2
4787,5ti2,Fc1cccc(c1)S(=O)(=O)Nc1cccc(c1)N1CCCC1=O
4788,2vip,[NH3+]CCOc1c(Cl)cc(cc1Cl)C(=O)Nc1cccc(c1)OC(C)C
4789,4u43,c1ccc(cn1)Nc1ncnn2c1ccc2
4790,4ra5,C[N@@H+]1C[C@](C1)(C)N(c1cc2c(cc1c1ccccc1)OCC1=NNC(=O)[C@H](N21)C)C
4791,3pn4,CCCCC[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1CO)C(C)C)CC(=O)NO
4792,8hvp,OC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H]([C@H](C[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C(C)C)[C@H](CC)C)C(C)C)O)CC(C)C)CC(=O)N)CCC(=O)N)NC(=O)[C@H](C(C)C)[NH3+]
4793,3psd,C1[NH2+]CCC(C1)n1cc(c(n1)c1ccncc1)c1ccc2c(c1)Cc1c2[nH]nc1
4794,6hoy,ONC(=O)/C=C/C(=C/[C@H](C(=O)c1ccc(cc1)N(C)C)C)/C
4795,6qxs,O[C@H]1C[C@@H](O[C@@H]1COP(O)(O)O)n1cc(F)c(=O)[nH]c1=O
4796,5ucj,Fc1ccc2c(c1)cn(c2)C(=O)c1cc(C(C)C)c2c(c1O)cno2
4797,4e3d,Oc1ccc(c(c1)C(=O)O)O
4798,3oxz,C[N@@H+]1CC[N@H+](CC1)Cc1ccc(cc1C(F)(F)F)NC(=O)c1ccc(c(c1)C#Cc1cnc2n1nccc2)C
4799,4fxz,[NH3+][C@H](C(=O)O)CC(C)C
4800,1n8u,OCCCCCCCCCCCCBr
4801,3kwz,N=Cc1nc(CCC[NH+]2CCCCC2)cc(n1)c1cccc(c1)C(F)(F)F
4802,5e3a,O=C(CNC(=O)[C@H](Cc1ccc(cc1)O)[NH3+])NCC(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(C)C)Cc1ccccc1
4803,5ka9,O=C(C(=O)O)Nc1sc2c(c1C(=O)O)CC[NH2+]C2
4804,5fni,Clc1ccc(cc1Cl)OCc1nnn[nH]1
4805,6aak,NC(=O)c1cnc2c(c1N[C@@H]1[C@@H]3C[C@@H]4C[C@H]1C[C@](C3)(C4)O)cc[nH]2
4806,2wxg,Oc1cc(F)cc(c1)c1nn(c2c1c(N)ncn2)Cc1nc2cccc(c2c(=O)n1c1ccccc1C)C
4807,2za0,COC(=O)c1c(C)cc(cc1O)Oc1cc(C)cc(c1O)O
4808,4gxs,OC(=O)[C@H](C[C@H]1CC[C@]([NH2+]1)(C(=O)O)[C@H]([C@H](C(=O)O)[NH3+])O)NC(=O)c1cc(Cl)c(c(c1)Cl)O
4809,6mln,OC(=O)[C@H](CCC[NH+]=C(N)N)[NH3+]
4810,2hpa,CCCNC(=O)[C@@H]([C@H](C(=O)O)O)O
4811,3dc2,O[C@H]([C@H](C(=O)O)O)C(=O)O
4812,4ez3,O=c1ccc(c([nH]1)O)/N=N/c1ccc(cc1)S(=O)(=O)N
4813,4rce,[NH2+]=C1OC[C@@]2(N1)c1cc(ccc1Oc1c2cc(cc1)c1cncnc1)OCC(C)(C)C
4814,3rxp,[NH3+]Cc1nn(c(c1)C)C
4815,3v2p,CCCCCCCCCCCCCCCCCC(=O)O
4816,6dzy,CC[C@H]1C[C@H]2C[N@H+]3[C@@H]1[C@@H](C2)c1[nH]c2c(c1CC3)cc(cc2)OC
4817,2zx7,O[C@@H]1[C@@H](CNC(=O)c2cc3c([nH]2)cccc3)[NH2+][C@H]([C@H]([C@H]1O)O)C
4818,5l87,O=C(c1nn(c2c1C[N@H+](CC2)Cc1c[nH]c2c1cccc2)C)NCc1cccc2c1cccc2
4819,6mck,NC(=O)c1cccc2c1cc(n2c1nc(NCc2ccccc2)c2c(n1)CCOC2)C
4820,3kze,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C)Cc1ccc(cc1)O)Cc1ccc(cc1)O)CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)CCC[NH+]=C(N)N
4821,5hjd,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(C)C)CCC(=O)N)CCCCNC(=O)/C=C/C)CCC[NH+]=C(N)N)C)[NH3+]
4822,5n9k,COc1ccc(cc1)/N=C/c1c(O)ccc2c1oc1c2c(Cl)c(c(c1)Cl)O
4823,3tic,OC[C@H]([C@H]([C@@H]1O[C@H](C[C@@H]([C@H]1NC(=O)C)[NH+]=C(N)N)C(=O)O)O)O
4824,1vja,OC[C@@H](C(=O)NCc1ccc(cc1)C(=[NH2+])N)NC(=O)[C@H](NS(=O)(=O)Cc1ccccc1)CO
4825,3phe,C[NH+]1CCN(CC1)c1cc2n(Cc3ccc(cc3)S(=O)(=O)C)cc(c(=O)c2cc1F)C(=O)OCc1ccc(cc1)Cl
4826,2xaf,Brc1ccc(cc1)CCC(=O)n1c2cc(C)c(cc2n(c2c1c(O)nc(n2)O)C[C@@H]([C@@H]([C@@H](COP(OP(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)(O)O)(O)O)O)O)O)C
4827,3zev,[NH3+]CC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(C)C)[C@H](CC)C)Cc1ccc(cc1)O)CCC[NH+]=C(N)N)CCC[NH+]=C(N)N
4828,4bda,c1ccc2c(c1)n1nc[nH]c1n2
4829,6d1g,Cc1cc(Br)c2c(c1)oc(=O)cc2CP(O)(O)O
4830,2b9a,OC(=O)c1ccc(cc1)c1cc(F)cc(c1)F
4831,4cd8,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@H](O)c3n([C@@H]2CO)ccn3)[C@H]([C@H]([C@@H]1O)O)O
4832,5unf,CCC1=Nc2ccc(cc2[C@H](N1Cc1ccc(cc1)c1ccccc1c1nn[nH]n1)O)N(C(=O)c1cccs1)Cc1ccccc1
4833,3c8b,CC[C@@H]([C@@H](C(=O)O)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CCC[NH+]=C(N)N)[NH3+])CCC[NH+]=C(N)N)C
4834,3eht,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H]([C@H](CC)C)C(=O)N)[C@H](CC)C)CCC(=O)O)CCSC)CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)Cc1nc[nH]c1)CO)CC(=O)N)CCC[NH+]=C(N)N
4835,6bhh,CNC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)CNC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)C)C)CCCCNC(=O)C)C)C
4836,4pl0,O[C@@H]1[C@@H](COP(OP(NP(O)(O)O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
4837,3hhu,CCOC(=O)NCc1ccc(cc1)n1c(=S)[nH][nH]c1c1cc(C(C)C)c(cc1O)O
4838,5h85,COC(=O)c1cccc(c1)C(=O)Nc1ncnc2c1[nH]cn2
4839,3kr5,OC(=O)[C@@H](CP([C@@H](CCc1ccccc1)[NH3+])(O)O)Cc1ccccc1
4840,6r5f,Fc1cc(cc(c1)F)[C@@H]1CC[NH2+]N1C(=O)C1CCN(CC1)c1nnc(o1)C
4841,5lxc,COC(=N)c1nc2c(s1)c1c(ncnc1cc2)Nc1ccc(cc1Cl)Cl
4842,1br5,OC[C@H]([C@@H](c1cnc2c(n1)c(=O)[nH]c(n2)N)O)O
4843,6n7a,COc1ccc(cc1c1nn(cc1NC(=O)c1cncc2c1nn(c2)C)C)Cl
4844,6ck3,C[C@H]1NC(=O)c2c1cc(cc2)Nc1ccncn1
4845,3bmn,Nc1nc(NC2CC2)nc(n1)N
4846,3dux,Clc1cccc(c1)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)[NH3+]
4847,6h38,Fc1ccc(cc1)C[NH+]1CCN(CC1)C(=O)c1ccc(cc1)S(=O)(=O)N
4848,4rn0,SCC/C=C/[C@@H]1CC(=O)NCc2scc(n2)C2=N[C@@](C(=O)N[C@H](C(=O)N1)C(C)C)(C)CS2
4849,4nnw,CC(C[C@@H](C(=O)N[C@H](C(=O)N[C@H]([C@@H](O)C)CC(C)C)CC(C)C)NC(=O)OCc1ccccc1)C
4850,4wh9,N#Cc1c(SCCS(O)(O)O)cc(cc1F)O
4851,5zdg,O[C@@H]1[C@@H](COP(OP(OC[C@H]2O[C@@H]([C@@H]([C@@H]2O)O)O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
4852,6gch,O[C@H](C(F)(F)F)[C@H](Cc1ccccc1)NC(=O)C
4853,4cfv,Nc1nc(OCC2CCCCC2)c2c(n1)nc([nH]2)c1cccc(c1C)O
4854,1gi8,Oc1ccccc1c1nc2c([nH]1)cc(cc2)C(=[NH2+])N
4855,6szp,COCC[NH2+][C@H]([NH2+]CCCC[NH3+])[NH3+]
4856,2xhx,O=C(c1ccc(c(c1)C(C)(C)C)O)N1Cc2c(C1)cccc2
4857,4odf,Clc1cccc(c1)[C@H]1O[C@@](C)(Cc2ccc(cn2)C(=O)O)C(=O)N([C@@H]1c1ccc(cc1)Cl)[C@@H](C1CC1)CS(=O)(=O)C(C)(C)C
4858,5ceo,N#Cc1ccnc(c1)Nc1cc(cc(n1)N1CCC(C1)(F)F)[C@@H]1CC[N@H+](CC1)C1COC1
4859,4yv2,S/C=C\C(=O)Nc1ccccc1
4860,5u6v,Clc1ccc(cc1)N1CCn2c(c3c1cc(cc3)c1ccc(nc1)N)c(nn2)C
4861,1gvk,CC[C@@H]([C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)C)CC(=O)N)C=O)C
4862,3r22,CS(=O)(=O)Nc1ccc(cn1)Nc1ncc2c(n1)n(nc2)C1CCCCCC1
4863,1aku,O=c1[nH]c(=O)c2c([nH]1)n(C[C@@H]([C@@H]([C@@H](COP(O)(O)O)O)O)O)c1c([nH]2)cc(c(c1)C)C
4864,2xyr,OC(=O)[C@H](CC[C@@H](C[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)[NH3+])[NH3+]
4865,3zm9,CN(C1=CCN(C=C1)Cc1ccc(cc1)CCCCc1ccc(cc1)Cn1cnc2c1ncnc2N)C
4866,3iad,COc1ccc(c(c1c1cccc(c1)N(=O)=O)F)Cc1ccc(cc1)NC(=O)N
4867,3vf5,COc1ccc(cc1)S(=O)(=O)N(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1C[C@@H]2[C@H](C1)CCO2)O)C[C@H]1CCC(=O)N1
4868,2we3,O[C@H]1C[C@@H](O[C@@H]1COP(OP(OP(O)(O)O)(O)O)(O)O)n1ccc(=O)[nH]c1=O
4869,3c1k,O=C(CN1C(=CC/C(=N\S(=O)(=O)Cc2ccccc2)/C1=O)C)NCc1c(C)ncn1CC(=O)NC(C)(C)C
4870,5ftg,CN(C1=CCN(C=C1)Cc1ccc(cc1)OCCOc1ccc(cc1)Cn1ccc(=[N](C)C)cc1)C
4871,2q7q,[NH3+]Cc1ccc(cc1)Cl
4872,3c7q,COC(=O)c1ccc2c(c1)NC(=O)/C/2=C(/c1ccccc1)\Nc1ccc(cc1)N(C(=O)C[N@@H+]1CC[N@H+](CC1)C)C
4873,6sdc,COc1cc2c(ccnc2cc1OCCC[NH+]1CCOCC1)Oc1ccc(cc1F)NC(=O)[C@@]1(C=C1)C(=O)Nc1ccc(cc1)F
4874,4k7n,Cc1ccc(c(c1)O)O
4875,1hbj,Cc1nc2cccc(c2c(c1CSCc1cccc(c1)[C@@H](C(F)(F)F)O)N)F
4876,3elj,COc1cc(ccc1Nc1nc(Nc2cccc(c2C(=O)N)F)c2c(n1)[nH]cc2)CS(=O)(=O)C
4877,5kkt,C[N@@H+]1CC[N@H+](CC1)CCCOc1cccc(c1)CC(=O)Nc1scc(n1)c1c[nH]c2c1cccn2
4878,5jfu,COc1ccc(cc1)S(=O)(=O)N(C[C@H]([C@H](C[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)Cc1ccccc1
4879,4w9e,O[C@@H]1C[C@H](N(C1)C(=O)CC(C)(C)C)C(=O)NCc1ccc(cc1)c1scnc1
4880,2oc2,O=C(N[C@H](P([C@@H]1CCC[C@H]1C(=O)N[C@H](C(=O)O)Cc1c[nH]c2c1cccc2)(O)O)Cc1ccccc1)OCc1ccccc1
4881,2fkf,O[C@@H]1[C@@H](COP(O)(O)O)O[C@@H]([C@@H]([C@H]1O)O)OP(O)(O)O
4882,1wzy,CCCn1nc(c2c1nnc(c2)c1c([nH]c2c1cccc2)c1ccccc1)N
4883,1nax,OC(=O)Cc1cc(Cl)c(c(c1)Cl)Oc1ccc(c(c1)C(C)C)O
4884,1utt,O=C1CO[C@H](CN1Cc1ccccc1)c1ccc2c(c1)CS(=O)(=O)N2C
4885,2zv9,Clc1ccc(cc1)c1nn(c2c1c(N)ncn2)C(C)(C)C
4886,3upz,Nc1ncnc2c1cnn2CC1CC[NH2+]CC1
4887,4n8q,Fc1ccc(c(c1)N)C(=O)O
4888,5hcl,CC(=O)N(C)C
4889,6d1u,OC[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N)Cc1ccc(cc1)O)CO)Cc1nc[nH]c1)CO)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)[NH3+])CO)C)CC(=O)O
4890,1okz,C[NH2+][C@@H]1C[C@H]2O[C@]([C@@H]1OC)(C)n1c3ccccc3c3c1c1n2c2ccccc2c1c1c3[C@H](NC1=O)O
4891,1t1r,OP(C(P(O)(O)O)Nc1nccc2c1cccc2)(O)O
4892,1o3k,Cc1cc(Br)c(c(c1)c1nc2c([nH]1)ccc(c2)C(=[NH2+])N)O
4893,3m89,O[C@@H]1[C@@H](COP(OP(OP(S)(O)O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1[nH]c(N)[nH+]c2=O
4894,4llp,Nc1ccc(c(c1)C)O
4895,5m6m,O=C(N1CC(c2c1cc(cn2)Cc1ccccc1)(C)C)C[N@H+]1C[C@@H](C)[NH2+]C[C@@H]1CN1CCCC1=O
4896,4gnf,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CCCC[NH3+])CCC[NH+]=C(N)N)C)[C@H](O)C)CCC(=O)N)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)CCC[NH+]=C(N)N
4897,5kdr,CCCCCC(=O)N[C@H](c1ccccc1)CC(=O)N[C@H](C(=O)[C@@H]1C(=O)NC(=O)[C@H]1C)C(C)C
4898,3zmt,OC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C(C)C)CC(C)C)Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H]1[NH2+]CCC1)CCC[NH+]=C(N)N
4899,5mgf,CCC(=O)c1c[nH]c(c1)C(=O)OC
4900,1xuc,Cc1cccc(c1)CNC(=O)c1ncnc(c1)C(=O)NCc1cccc(c1)C
4901,3ti4,O=COC[C@H]([C@H]([C@@H]1O[C@@H](C[C@@H]([C@H]1NC(=O)C)[NH+]=C(N)N)C(=O)O)OC)O
4902,1m51,CCCCn1c2nc([nH]c2c(=O)n(c1=O)CC=C)Cc1ccc(cc1)NC(=O)C
4903,5ncz,N#Cc1c(ncnc1N)N[C@H](C1=C[C@@H]2SC=C(N2C(=O)[C@H]1c1cccc(c1)C[NH+](C)C)C)C
4904,4dkp,O=C(C(=O)N[C@@H]1[C@@H]([NH3+])Cc2c1cccc2)Nc1ccc(c(c1)F)Cl
4905,5hdz,N#Cc1ccc(s1)[C@@]12CN(C[C@H]2C(=O)[N+](=C(N1)N)C)c1nc(C)c(c(n1)SC)F
4906,4lww,O=C(c1cc2c([nH]1)ccnc2)NCc1ccc(cc1)S(=O)(=O)c1ccccc1
4907,4n4v,O=C1OC([C@@H](N1[C@@H]1CC[C@H](CC1)c1cnc(c(c1)c1ncccn1)N)c1ccccc1)(C)C
4908,4i7j,c1ccccc1
4909,1lxf,CC(COC[C@@H]([NH+]1CCCC1)CN(c1ccccc1)Cc1ccccc1)C
4910,2izx,O[C@H]1CSSC[C@@H]1O
4911,5w7i,[NH3+]CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C(C)C)C)C)CCC(=O)N)CO)C)C(C)C)C(C)C
4912,3u8w,CCn1c(=O)c(cc2n1c(nn2)c1c(F)cccc1Cl)c1cc(ccc1C)C(=O)NC1CC1
4913,1mmr,CC(C[C@@H](C(=O)N[C@H]1Cc2cn(c3c2cccc3)CCCCCCNC1=O)CS(=N)(=N)C)C
4914,6ow2,O=CN(C[C@H](C(=O)NNc1nc(C)nc(c1F)N1CC[N@@H+]2[C@@H](C1)COCC2)CC1CCCC1)O
4915,4oaz,O[C@@H]1[C@@H]2OP(O)(O)OC[C@H]3O[C@H]([C@@H]([C@@H]3OP(OC[C@H]2O[C@H]1n1cnc2c1nc(N)[nH]c2=O)(O)O)O)n1cnc2c1nc(N)[nH]c2=O
4916,5tw3,N#Cc1ccc2c(c1)cc(cc2Oc1ccc(cc1OCCn1ccc(=O)[nH]c1=O)F)F
4917,4y2x,Oc1ccccc1C[NH2+]CC[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3
4918,1o3g,Oc1c(cccc1c1cc2c([nH]1)ccc(c2)C(=[NH2+])N)c1ccccc1
4919,6qac,CCCC[NH2+][C@H](C(=O)NCCCC1CCCCCC1)Cc1c[nH]c2c1cccc2
4920,3buf,C[C@H](Cc1ccc(cc1)O)[NH3+]
4921,5hv1,CO[C@H]1/C=C/O[C@@]2(C)OC3=C(C2=O)C2=C(C(=O)[C@@H]3C)C(=C([C@H](C2=O)C[NH2+][N@@H+]2CC[N@H+](CC2)C)NC(=O)/C(=C\C=C\[C@@H]([C@@H]([C@H]([C@H]([C@H]([C@@H]([C@@H]1C)OC(=O)C)C)O)C)O)C)/C)O
4922,3r9d,Fc1cccc(c1)NC(=O)c1sc(nc1N)Nc1ccc(cc1)S(=O)(=O)N
4923,4joo,Brc1ccc2c(c1)[C@]1(NC(=[N+](C1=O)C)N)CC(O2)(C)C
4924,3tne,O=C(N[C@H]([C@H](C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)NC(=O)N(Cc1csc(n1)C(C)C)C)O)Cc1ccccc1)OCc1cncs1
4925,3vrw,CCCC[C@H]([C@H]([C@H]1CC[C@@H]2[C@]1(C)CCC[C@@H]2C/C=C/1\C[C@@H](O)C(=C)[C@@H](C1)O)C)CC(CC)(CC)O
4926,6biy,CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(C)C)CCC[NH+]=C(N)N)CO)C)CCC(=O)O)CO)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](CC)C)NC(=O)[C@H](CC(=O)O)[NH3+])Cc1ccccc1)CCC(=O)O)CCC[NH+]=C(N)N)C
4927,6qsz,OC[C@@H](C(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)[NH3+])CC(=O)O)CC(C)C)COP(O)(O)O)CC(=O)O
4928,5kax,CCOC(=O)c1ccccc1C1c2cc(C)c(cc2Oc2c1cc(C)c(c2)NCC)NCC
4929,1y91,CC(c1c[nH][n+]2c1nc(N[C@@H]1CC[C@H](CC1)[NH3+])cc2Nc1ccc(cc1)S(=O)(=O)N(C)C)C
4930,4p4t,O[C@@H]1[C@@H](COP(OP(O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1[nH]c(N)[nH+]c2=O
4931,4l50,CC(CC(=O)C([C@H](COP(O)(O)O)O)(O)O)C
4932,3h2a,O=C1NC(=N)[NH+]=C([C@@H]1N(=O)=O)N
4933,4k5z,Clc1ccc2c(c1)C(=O)NC2
4934,3qyy,O[C@@H]1[C@@H]2OP(O)(O)OC[C@H]3O[C@H]([C@@H]([C@@H]3OP(OC[C@H]2O[C@H]1n1cnc2c1[nH]c(N)[nH+]c2=O)(O)O)O)n1cnc2c1[nH]c(N)[nH+]c2=O
4935,1ai6,OC(=O)Cc1ccc(cc1)O
